Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unita,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Emissioni di CO2,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Per neopatentati,Veicolo per non fumatori,Anno,Tagliandi certificati
Cabrio,142c8d64-6e9d-4870-91bb-7d0e73aae6e4,Diesel,Automatico,KM0,BMW,435,2,4x4,2993,4,6,Bianco,8,Euro 6,168 g CO2/km (comb.),"6,4 l/100 km (comb.)
7,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",ALPIN WHITE PASTELLO,"Pelle totale, Blu/Azzurro",Metallizzato,1980,,1,,,2020,
Cabrio,1e7539bc-6ca8-456d-93fb-d96fa829c6e9,Diesel,Automatico,KM0,MINI,Cooper D Cabrio,3,anteriore,1496,4,3,Argento,6,Euro 6,111 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,9 l/100 km (extraurbano)",MELTING SILVER,,,1320,Sì,1,,,2019,
Cabrio,c113aed7-c38e-4bc9-af80-72a25e4efbff,Diesel,Automatico,KM0,MINI,Cooper D Cabrio,3,anteriore,1496,4,,Grigio,,Euro 6,111 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,9 l/100 km (extraurbano)",MELTING SILVER,"Pelle totale, Altro",Base,,,,,,2019,
Cabrio,78b1cca2-3f30-4a64-bf67-8a06a2dc29b6,Diesel,Automatico,KM0,BMW,218,2,posteriore,1995,4,4,Nero,8,Euro 6,123 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,4 l/100 km (urbano)
4,4 l/100 km (extraurbano)",NERO MET,,Metallizzato,1640,Sì,1,,,2019,
Cabrio,cb8930de-c802-4b23-9ae8-8a9b0a42ee30,Diesel,Automatico,KM0,BMW,218,2,posteriore,1995,4,4,Nero,8,Euro 6,123 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,4 l/100 km (urbano)
4,4 l/100 km (extraurbano)",NERO MET,,Metallizzato,1640,Sì,1,,,2019,
Cabrio,deee84a9-23ef-433c-8d88-3a2701bc33b9,Diesel,Manuale,KM0,BMW,420,2,posteriore,1995,4,4,Grigio,6,,134 g CO2/km (comb.),"5,1 l/100 km (comb.)
5,9 l/100 km (urbano)
4,6 l/100 km (extraurbano)",Mineral Grey metallizzato,"Pelle totale, Beige",Metallizzato,1825,24 mese,1,,,2019,
Cabrio,db9909de-8f1d-4c5f-b311-9a769e1465ba,Diesel,Automatico,KM0,Audi,A5,2,anteriore,1968,6,4,Bianco,7,,123 g CO2/km (comb.),"4,6 l/100 km (comb.)
5,2 l/100 km (urbano)
4,3 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2019,
Cabrio,de067b61-6ac1-4dd7-a86e-21e40336602a,Diesel,Automatico,KM0,MINI,Cooper D Cabrio,3,anteriore,1496,4,3,Argento,7,Euro 6c,111 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Melting Silver,"Pelle parziale, Altro",Metallizzato,1320,23 mese,1,,Sì,2019,
Cabrio,29787fca-bb6c-484d-8dbb-51e4a233943c,Diesel,Automatico,KM0,MINI,Cooper D Cabrio,3,anteriore,1496,4,3,Nero,6,Euro 6,111 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Midnight Black metallizzato,"Pelle parziale, Nero",Metallizzato,1320,,1,,,2018,Sì
Coupé,717581d9-652a-434c-a0a6-08cd03739a7c,Diesel,Semiautomatico,KM0,Audi,Q3,5,anteriore,1968,5,4,Nero,7,Euro 6d-TEMP,124 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)",metallizato,"Pelle totale, Nero",Metallizzato,1655,,1,,Sì,2020,
Coupé,368d017d-6d38-49e3-ba6c-680a33ab048c,Diesel,Automatico,KM0,BMW,420,2,posteriore,1995,4,4,Bianco,8,Euro 6,118 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",ALPINWEISS III PASTELLO,"Pelle totale, Nero",,1615,24 mese,,,,2020,
Coupé,ed534ed9-0ec1-4e05-9fb5-81eaa2c6cfd7,Diesel,Automatico,KM0,BMW,420,2,4x4,1995,4,4,Bianco,8,Euro 6,136 g CO2/km (comb.),"5,2 l/100 km (comb.)
6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Bianco,,Metallizzato,,,,,Sì,2020,
Coupé,3f3e7c0f-e2a3-4f9c-9ace-049ad88492fd,Diesel,Automatico,KM0,Mercedes-Benz,C 220,2,4x4,1950,4,4,Grigio,9,Euro 6d-TEMP,129 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,2 l/100 km (extraurbano)",GRIGIO GRAFITE,"Pelle totale, Rosso",Metallizzato,1640,,1,,,2020,
Coupé,09696926-9901-44de-95a8-08fec3cc135f,Diesel,Automatico,KM0,Audi,A5,2,4x4,1968,4,4,Grigio,7,Euro 6,128 g CO2/km (comb.),"4,6 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Grigio,,,,Sì,,,,2020,
Coupé,453fa8a6-cc3a-4f25-acd4-f7c02a29acbc,Diesel,Automatico,KM0,Audi,A5,2,4x4,1968,4,4,Grigio,7,Euro 6,128 g CO2/km (comb.),"4,6 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Grigio,,,,,,,,2020,
Coupé,d7a6f754-6319-45a4-bdf8-8456979a9c23,Diesel,Automatico,KM0,BMW,218,2,posteriore,1995,4,4,Nero,8,Euro 6,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",BLACK SAPPHIRE METALLIZZATO,"Stoffa, Altro",Metallizzato,1515,,,,,2020,
Coupé,22ae798e-6cce-4e04-98b8-183b33283122,Diesel,Automatico,KM0,BMW,218,2,posteriore,1995,4,4,Nero,8,Euro 6,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",BLACK SAPPHIRE METALLIZZATO,"Stoffa, Altro",Metallizzato,1515,,,,,2020,
Coupé,f8bbd33a-3ee5-4963-b685-97ff979bd0bf,Diesel,Automatico,KM0,BMW,218,2,posteriore,1995,4,4,Nero,8,Euro 6,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",NERO SAPHIR MET.,"Alcantara, Nero",Metallizzato,1515,24 mese,1,,,2020,
Coupé,e29cae96-cb65-4b93-8802-21f8146283b5,Diesel,Automatico,KM0,Audi,A5,5,anteriore,1968,4,4,Nero,7,Euro 6,109 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Nero,,,,,,,,2019,
Coupé,c75153de-4f95-4e54-8fb2-b3c75632df56,Diesel,Automatico,KM0,Mercedes-Benz,CLS,4,4x4,2925,5,6,Nero,9,Euro 6,148 g CO2/km (comb.),"5,6 l/100 km (comb.)
6,5 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,,,,,,2020,
Coupé,53e86a37-9944-4fc5-80e8-80106bcaf412,Diesel,Automatico,KM0,Mercedes-Benz,E 220,2,4x4,1950,4,4,Nero,9,Euro 6,119 g CO2/km (comb.),"4,6 l/100 km (comb.)
5,1 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",,,Sì,,,,2019,
Coupé,30a4ac25-dea7-4226-8f7d-cc302f1cfce3,Diesel,Automatico,KM0,Mercedes-Benz,C 220,2,posteriore,1950,4,4,Bianco,9,Euro 6,130 g CO2/km (comb.),"4,9 l/100 km (comb.)
6 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Bianco,,Metallizzato,,,,,,2020,
Coupé,91b10226-18ce-4509-bc32-995b3fa13ce6,Diesel,Automatico,KM0,Audi,A5,2,4x4,1968,4,4,Grigio,7,Euro 6,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,1 l/100 km (urbano)
4 l/100 km (extraurbano)",Grigio Daytona Perla,"Stoffa, Nero",Perlato,,,1,,,2019,
Coupé,86eeb7ce-0dde-422f-9b42-6c96ace108c1,Diesel,Automatico,KM0,Audi,A5,2,anteriore,1968,4,4,Nero,7,Euro 6,107 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,8 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Nero,"Alcantara, Grigio",,,,,,,2018,
Coupé,a7335e89-7b8e-4079-9749-886d7a5a0295,Diesel,Automatico,KM0,Audi,A5,2,anteriore,1968,4,4,Grigio,7,Euro 6,107 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,8 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,"Pelle totale, Grigio",Perlato,,,,,,2018,
Coupé,ae566bbb-cc73-45a0-b76e-ca7fbe3c5fb8,Diesel,Automatico,KM0,BMW,420,2,posteriore,1995,4,4,Nero,6,Euro 6,124 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,3 l/100 km (extraurbano)",NERO MET,,Metallizzato,1550,Sì,1,,,2019,
Coupé,ea2cce6d-ba0d-44e2-a09a-a6c2eede5a84,Diesel,Automatico,KM0,BMW,420,2,posteriore,1995,4,4,Nero,6,Euro 6,124 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,3 l/100 km (extraurbano)",NERO MET,,Metallizzato,1550,Sì,1,,,2019,
Coupé,b314f322-d27b-4215-ac13-64e6ef1fcbd3,Diesel,Automatico,KM0,BMW,420,2,posteriore,1995,4,4,Nero,6,Euro 6d-TEMP,124 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,3 l/100 km (extraurbano)",nero,"Pelle totale, Beige",Metallizzato,1550,,1,,,2019,
Coupé,1237afab-12db-409c-b654-5af5d703e8e6,Diesel,Automatico,KM0,BMW,420,2,posteriore,1995,4,4,Nero,6,Euro 6,124 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,3 l/100 km (extraurbano)",nero met.,"Pelle totale, Rosso",Metallizzato,1550,,1,,,2020,
Coupé,eb4d0190-e144-4c08-a7a6-8d803bf5200a,Diesel,Automatico,KM0,BMW,420,2,4x4,1995,4,4,Bianco,8,Euro 6,136 g CO2/km (comb.),"5,2 l/100 km (comb.)
6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Bianco,,Metallizzato,,,,,Sì,2020,
Coupé,5249b01b-2b25-4f83-9d91-ecf2a315f82f,Diesel,Automatico,KM0,Mercedes-Benz,E 220,2,4x4,1950,4,4,Blu/Azzurro,9,Euro 6,119 g CO2/km (comb.),"4,6 l/100 km (comb.)
5,1 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Blu,"Pelle totale, Beige",,,Sì,,,,2020,
Coupé,2eb76d78-d692-49bf-82ad-2b4e72460f01,Diesel,Automatico,KM0,Mercedes-Benz,E 220,2,4x4,1950,4,4,Nero,9,,139 g CO2/km (comb.),"5,3 l/100 km (comb.)
6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Nero,"Pelle totale, Grigio",Base,1830,24 mese,,,,2019,Sì
Coupé,7df3250f-d28b-4621-b5d1-a1483f493f80,Diesel,Automatico,KM0,BMW,420,2,4x4,1995,4,4,Bianco,8,Euro 6,125 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,8 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Bianco,"Pelle totale, Altro",Base,,,,,,2020,
Coupé,e2e84a5e-489b-48f1-ab8c-fac8c7dccb19,Diesel,Automatico,KM0,Mercedes-Benz,C 220,2,posteriore,1950,4,4,Bianco,9,Euro 6,130 g CO2/km (comb.),"4,9 l/100 km (comb.)
6 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Bianco,,Metallizzato,,,,,,2020,
Coupé,0a34af72-f121-4e9b-8375-cb89764bdfb5,Diesel,Automatico,KM0,Audi,A5,2,anteriore,1968,4,4,Bianco,7,Euro 6,112 g CO2/km (comb.),"4,3 l/100 km (comb.)
4,9 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Bianco,,,,,,,,2019,
Coupé,bbe92c3f-8dd2-4d01-ab1d-3fdbb6003aa7,Diesel,Automatico,KM0,Mercedes-Benz,CLS 350,4,4x4,2925,5,6,Nero,9,Euro 6,148 g CO2/km (comb.),"5,6 l/100 km (comb.)
6,5 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,,,,,,2020,
Coupé,a31d1b6e-352a-490a-9a4a-85ae8476a143,Diesel,Automatico,KM0,Audi,A5,2,anteriore,1968,4,4,Nero,7,Euro 6,107 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,8 l/100 km (urbano)
3,7 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,,1,,,2018,
Coupé,89d5ad3a-593a-4b64-904e-d208c65eedfa,Diesel,Automatico,KM0,Audi,A5,2,anteriore,1968,4,4,Grigio,7,Euro 6d-TEMP,110 g CO2/km (comb.),"4,3 l/100 km (comb.)
4,9 l/100 km (urbano)
3,9 l/100 km (extraurbano)",,"Altro, Altro",,,,1,,,2019,
Coupé,4a9e50ff-3d24-40bf-82b5-41a112a6ed45,Diesel,Automatico,KM0,Mercedes-Benz,E 400,2,4x4,2925,4,6,Blu/Azzurro,9,Euro 6,155 g CO2/km (comb.),"5,9 l/100 km (comb.)
7,3 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Blu Canvasite,"Pelle totale, Beige",Metallizzato,1925,36 mese,,,,2020,Sì
Coupé,c5dfeaad-6d20-46d1-b469-e3b3ba9daf7e,Diesel,Automatico,KM0,BMW,420,2,posteriore,1995,4,4,Grigio,6,Euro 6,125 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",MINERAL GRAU METALLIZZATO,"Pelle totale, Rosso",Metallizzato,1550,,1,,,2020,
Coupé,f7d30b87-c63a-4d26-8fd7-13e5f011333d,Diesel,Automatico,KM0,BMW,420,2,4x4,1995,4,4,Bianco,6,Euro 6,117 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,3 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Bianco,,Base,,,,,Sì,2019,
Coupé,81991159-dafa-488e-85ee-4ab23ee4d366,Diesel,Automatico,KM0,BMW,420,2,posteriore,1995,4,4,,6,Euro 6,111 g CO2/km (comb.),"4,2 l/100 km (comb.)
5,1 l/100 km (urbano)
3,7 l/100 km (extraurbano)",,,Metallizzato,,,,,Sì,2019,
Coupé,847dc6ec-86cb-44d5-9a03-1ccdfc402358,Diesel,Automatico,KM0,Mercedes-Benz,GLE 350,5,4x4,2925,5,6,Bianco,9,,177 g CO2/km (comb.),"6,7 l/100 km (comb.)
8,6 l/100 km (urbano)
5,9 l/100 km (extraurbano)",,"Pelle totale, Nero",,2235,,1,,Sì,2020,Sì
Coupé,99b09dd7-5c71-43c7-8e82-60c4f4829507,Diesel,Automatico,KM0,BMW,420,2,4x4,1995,4,4,Bianco,8,Euro 6,132 g CO2/km (comb.),"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,5 l/100 km (extraurbano)",BIANCO,"Pelle totale, Nero",Metallizzato,1685,Sì,,,,2019,
Coupé,3cecdb15-6f60-45af-a12a-077ed1f842ae,Diesel,Automatico,KM0,BMW,420,2,4x4,1995,4,4,Bianco,8,Euro 6,132 g CO2/km (comb.),"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,5 l/100 km (extraurbano)",BIANCO,"Pelle totale, Nero",Metallizzato,1685,Sì,,,,2019,
Coupé,5f59d0ca-d497-47e5-9555-36bec5d31d75,Diesel,Automatico,KM0,BMW,420,2,posteriore,1995,5,4,Bianco,8,Euro 6,125 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,8 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Alpin White Pastello,"Pelle totale, Nero",,1615,48 mese,1,,,2020,
Coupé,df8f2999-3451-4951-945a-90478bc917f9,Diesel,Manuale,KM0,BMW,420,2,posteriore,1995,4,4,Bianco,6,Euro 6,122 g CO2/km (comb.),"4,6 l/100 km (comb.)
5,4 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Bianco,Alcantara,Base,1550,,,,,2020,
Coupé,e7ba3103-dd42-4519-b5dc-3d592263f842,Diesel,Automatico,KM0,Renault,Megane,,anteriore,1498,5,,Bianco,,Euro 6d,,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",,"Pelle parziale, Nero",,,,1,,Sì,2018,
Coupé,02bcd52a-49ea-4153-b0fe-fac7cea8cc0d,Diesel,Automatico,KM0,BMW,218,2,posteriore,1995,4,,Bianco,,,122 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,4 l/100 km (urbano)
4,2 l/100 km (extraurbano)",ALPINWEISS III PASTELLO,"Altro, Grigio",Base,,,,,,,
Coupé,a0093ce4-be7f-40ba-9411-8e8eae46e49a,Diesel,Automatico,KM0,BMW,218,2,posteriore,1995,4,4,Grigio,8,Euro 6,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",GRIGIO,"Stoffa, Grigio",,1515,Sì,1,,,2019,
SUV/Fuoristrada/Pick-up,fdc63f9e-7411-4712-925c-ac43dccb2b94,Diesel,Manuale,KM0,Nissan,Qashqai,5,anteriore,1461,5,4,Bianco,6,Euro 6,99 g CO2/km (comb.),"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Bianco,,Perlato,,,,,,2018,
SUV/Fuoristrada/Pick-up,0ab052ec-a55b-4d49-a05c-d939c180809a,Diesel,Manuale,KM0,Opel,Crossland X,5,anteriore,1499,5,4,Argento,6,Euro 6,110 g CO2/km (comb.),"3,6 l/100 km (comb.)
4,1 l/100 km (urbano)
3,3 l/100 km (extraurbano)",Argento,,Metallizzato,,,,,,2019,
SUV/Fuoristrada/Pick-up,932ce413-680d-4e26-b968-49a5445dc814,Diesel,Manuale,KM0,Opel,Crossland X,5,anteriore,1499,5,4,Argento,6,Euro 6,120 g CO2/km (comb.),"4 l/100 km (comb.)
4,7 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Argento,,,,,,,,2019,
SUV/Fuoristrada/Pick-up,01c13a0c-c278-48e9-8695-a532cf50df4f,Diesel,Automatico,KM0,Fiat,Fullback,4,4x4,2442,5,4,Bianco,6,Euro 6,189 g CO2/km (comb.),"7,2 l/100 km (comb.)
9,1 l/100 km (urbano)
6,1 l/100 km (extraurbano)",Bianco,,Perlato,,,,,,2019,
SUV/Fuoristrada/Pick-up,ec91bd9c-8b0d-4091-b13b-21b4d4ce1f34,Diesel,Automatico,KM0,Fiat,Fullback,4,4x4,2442,5,4,Nero,6,Euro 6,180 g CO2/km (comb.),"6,9 l/100 km (comb.)
8,9 l/100 km (urbano)
5,7 l/100 km (extraurbano)",Nero,,Base,,,,,,2019,
SUV/Fuoristrada/Pick-up,6bbc65f6-6cb1-4bf0-bdee-b9bb50d3a4c1,Diesel,Manuale,KM0,Citroen,C3 Aircross,5,anteriore,1499,5,4,Grigio,5,,105 g CO2/km (comb.),"4 l/100 km (comb.)
4,8 l/100 km (urbano)
3,5 l/100 km (extraurbano)",,"Stoffa, Altro",Metallizzato,,Sì,,,,2020,
SUV/Fuoristrada/Pick-up,e50d0b08-648d-4999-8e72-2f56bb563a82,Diesel,Automatico,KM0,DS Automobiles,DS 7 Crossback,5,anteriore,1997,5,4,Nero,8,Euro 6,115 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,1 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Nero,,Metallizzato,,,,,,2020,
SUV/Fuoristrada/Pick-up,a06450e0-af2e-428a-8cd9-8c4330564518,Diesel,Automatico,KM0,Alfa Romeo,Stelvio,5,4x4,2143,5,4,Nero,8,Euro 6,146 g CO2/km (comb.),"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Nero,,Metallizzato,1750,,,,,2020,
SUV/Fuoristrada/Pick-up,3e4c1a06-c260-400b-9495-a9684b8479dc,Diesel,Automatico,KM0,BMW,X2,5,anteriore,1995,5,4,Grigio,8,Euro 6,127 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Antracite,"Pelle parziale, Grigio",Metallizzato,1655,48 mese,,,,2020,
SUV/Fuoristrada/Pick-up,a87c0128-58b0-4beb-8753-4f3570002ee0,Diesel,Automatico,KM0,Jeep,Grand Cherokee,5,4x4,2987,5,6,Argento,8,Euro 6,184 g CO2/km (comb.),"7,9 l/100 km (comb.)
10,7 l/100 km (urbano)
6,3 l/100 km (extraurbano)",Argento,Nero,,,,,,,2020,
SUV/Fuoristrada/Pick-up,cfaa5c0f-febd-4bf5-9649-2b7c8d646cee,Diesel,Automatico,KM0,Jeep,Grand Cherokee,5,4x4,2987,5,6,Bianco,8,Euro 6,184 g CO2/km (comb.),"7,9 l/100 km (comb.)
10,7 l/100 km (urbano)
6,3 l/100 km (extraurbano)",Bianco,Nero,,,,,,,2020,
SUV/Fuoristrada/Pick-up,5a497bc7-2504-4869-881e-f9502b2e8584,Diesel,Automatico,KM0,Alfa Romeo,Stelvio,5,4x4,2143,5,4,Blu/Azzurro,8,Euro 6d-TEMP,146 g CO2/km (comb.),"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",,"Pelle totale, Marrone",Metallizzato,1750,22 mese,1,,Sì,2020,Sì
SUV/Fuoristrada/Pick-up,a919da7a-39e8-4fbb-b209-6166bcf6f91e,Diesel,Manuale,KM0,Jeep,Renegade,5,anteriore,1598,5,4,Bianco,6,Euro 6,127 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",,,,,,,2020,
SUV/Fuoristrada/Pick-up,ecede826-e69a-44d0-b9f2-78f343482ac5,Diesel,Manuale,KM0,Jeep,Renegade,5,anteriore,1598,5,4,Bianco,6,Euro 6,127 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Bianco,,,,,,,,2020,
SUV/Fuoristrada/Pick-up,967612e9-6ad4-4c8c-9bfe-4a6b542ab9ac,Diesel,Manuale,KM0,Jeep,Renegade,5,anteriore,1598,5,4,Rosso,6,Euro 6d-TEMP,115 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,3 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Colorado Red pastello,"Stoffa, Nero",,1390,24 mese,1,,Sì,2020,
SUV/Fuoristrada/Pick-up,151510c6-78af-48c5-82ee-0da3d6c809b0,Diesel,Manuale,KM0,Jeep,Renegade,5,anteriore,1598,5,4,Argento,6,Euro 6,118 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,5 l/100 km (urbano)
4 l/100 km (extraurbano)",Vari colori,,Metallizzato,1430,,,,,2020,
SUV/Fuoristrada/Pick-up,150a2225-e732-4689-b248-c597357f8ea6,Diesel,Automatico,KM0,Maserati,Levante,5,4x4,2987,5,6,Grigio,8,,220 g CO2/km (comb.),"8,2 l/100 km (comb.)
9,5 l/100 km (urbano)
7,5 l/100 km (extraurbano)",Grigio,"Pelle totale, Marrone",Metallizzato,2280,36 mese,,,,2019,
SUV/Fuoristrada/Pick-up,65b5b10e-10e9-4ea5-92b6-08aac0164308,Diesel,Manuale,KM0,Fiat,500L,5,anteriore,1248,5,4,Argento,5,Euro 6d-TEMP,109 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Argento - Tetto Nero,"Pelle parziale, Nero",Metallizzato,1475,24 mese,1,Sì,,2020,
SUV/Fuoristrada/Pick-up,b1c7f516-3297-4af0-bc03-121d8f039cd6,Diesel,Automatico,KM0,Alfa Romeo,Stelvio,5,4x4,2143,5,4,Grigio,8,Euro 6,146 g CO2/km (comb.),"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Bianco Perlato,"Pelle totale, Nero",Metallizzato,1750,24 mese,,,,2020,
SUV/Fuoristrada/Pick-up,f587ca59-9325-4b64-be35-a7e56dbc894c,Diesel,Automatico,KM0,Audi,Q2,5,anteriore,1598,5,4,Bianco,7,Euro 6d-TEMP,118 g CO2/km (comb.),"4,5 l/100 km (comb.)
4,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",BIANCO IBIS,"Stoffa, Nero",,1570,36 mese,1,,,2020,
SUV/Fuoristrada/Pick-up,b6a0e8e1-3775-4168-b808-2dcb26f44ff3,Diesel,Manuale,KM0,Volkswagen,Tiguan,5,anteriore,1968,5,4,Bianco,6,Euro 6d-TEMP,125 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",PURE WHITE,"Stoffa, Nero",Metallizzato,1605,48 mese,1,,,2019,
SUV/Fuoristrada/Pick-up,fda75f0d-cd44-4f09-b74b-72463f2ded36,Diesel,Automatico,KM0,Audi,Q2,5,anteriore,1598,5,4,Nero,7,Euro 6d-TEMP,118 g CO2/km (comb.),"4,5 l/100 km (comb.)
4,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",NERO BRILLANTE,"Stoffa, Nero",Metallizzato,1570,36 mese,1,,,2020,
SUV/Fuoristrada/Pick-up,4831b495-4b30-4d81-b1c3-977ffac18889,Diesel,Manuale,KM0,Jeep,Compass,5,anteriore,1598,5,4,Argento,6,Euro 6,130 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Argento,,,,,,,,2020,
SUV/Fuoristrada/Pick-up,41a3bb24-147d-4821-a7d5-6674adf49294,Diesel,Manuale,KM0,Jeep,Wrangler,5,4x4,2143,5,4,Nero,8,Euro 6,202 g CO2/km (comb.),"7,6 l/100 km (comb.)
9,6 l/100 km (urbano)
6,5 l/100 km (extraurbano)",Nero,,,,,,,,2020,
SUV/Fuoristrada/Pick-up,2aefbd7e-1abb-433c-99a7-18e4007d50d4,Diesel,Manuale,KM0,Renault,Kadjar,5,anteriore,1461,5,4,Nero,6,Euro 6,115 g CO2/km (comb.),"4,3 l/100 km (comb.)
5 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Nero,,,,,,,,2020,
SUV/Fuoristrada/Pick-up,a58cca1c-cd59-4d59-8c08-fa35ae86e0d5,Diesel,Automatico,KM0,Jeep,Compass,5,4x4,1956,5,4,Bianco,9,Euro 6,172 g CO2/km (comb.),"6,5 l/100 km (comb.)
7,6 l/100 km (urbano)
5,4 l/100 km (extraurbano)",Bianco,,,,,,,,2020,
SUV/Fuoristrada/Pick-up,d0737137-e44d-4ff4-801a-49aae1482779,Diesel,Automatico,KM0,Jeep,Renegade,5,4x4,1956,5,4,Nero,6,Euro 6,166 g CO2/km (comb.),"6,3 l/100 km (comb.)
7 l/100 km (urbano)
5,5 l/100 km (extraurbano)",Nero,,,,,,,,2020,
