Carrozzeria,id_annuncio,Alimentazione,Tipo di veicolo,Anno,Marca,Modello,Porte,Posti a sedere,Tipo di cambio,Tipo di unita,Colore esterno,Emissioni di CO2,Rivestimenti,Colore originale,Tipo di vernice,Marce,Peso a vuoto,Usato Garantito,Per neopatentati,Proprietari,Cilindrata,Classe emissioni,Cilindri,Veicolo per non fumatori,Consumo carburante,Tagliandi certificati
Berlina,b6cf2379-2c80-4772-b7b6-ea957ebe32f0,Elettrica/Benzina,KM0,2020,Toyota,Yaris,5,5,Automatico,anteriore,Blu/Azzurro,64 g CO2/km (comb.),"Stoffa, Nero",URBAN BLUE,,,1085,,,1,1490,Euro 6d-TEMP,3,,"3 l/100 km (comb.)
3 l/100 km (urbano)
3 l/100 km (extraurbano)",
Berlina,7778daca-845a-4b74-80d2-21794f46c5db,Elettrica/Benzina,KM0,2020,Fiat,500,,,Manuale,,Bianco,,,Bianco,Metallizzato,,,,,,1,,1,,,
Berlina,5afb941a-0538-4998-acdf-201679375400,Elettrica/Benzina,KM0,2020,Fiat,500,,,Manuale,,Bianco,,,Bianco,Metallizzato,,,,,,1,,1,,,
Berlina,2945c21c-4fb1-4c13-9dbb-05ab4ddadbf7,Elettrica/Benzina,KM0,2020,Fiat,500,,,Manuale,,Bianco,,,Bianco,Metallizzato,,,,,,1,,1,,,
Berlina,37cea442-e92a-4bcc-bd7b-7f04824039da,Elettrica/Benzina,KM0,2020,Fiat,500,,,Manuale,,Bianco,,,Bianco,Metallizzato,,,,,,1,,1,,,
Berlina,5e035305-d148-4156-b4e6-127c34d1898e,Elettrica/Benzina,KM0,2020,Fiat,500,,,Manuale,,Bianco,,,Bianco,Metallizzato,,,,,,1,,1,,,
Berlina,cc373efe-7268-4413-9c1b-9591d14cc952,Elettrica/Benzina,KM0,2020,Fiat,500,,,Manuale,,Bianco,,,Bianco,Metallizzato,,,,,,1,,1,,,
Berlina,c742a206-dee7-48bc-89e1-59259cc6460d,Elettrica/Benzina,KM0,2020,Fiat,500,,,Manuale,,Bianco,,,Bianco,Metallizzato,,,,,,1,,1,,,
Berlina,d5aada4b-1116-485b-a903-f41bdae9a77f,Elettrica/Benzina,KM0,2020,Fiat,500,,,Manuale,,Bianco,,,Bianco,Metallizzato,,,,,,1,,1,,,
Berlina,d65ea5ca-7ccd-4c9a-850e-6d21741889fd,Elettrica/Benzina,KM0,2020,Fiat,500,,,Manuale,,Bianco,,,Bianco,Metallizzato,,,,,,1,,1,,,
Berlina,759f1a26-cabd-4497-a4a0-d9ae6216c865,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Nero,88 g CO2/km (comb.),"Stoffa, Nero",,Metallizzato,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,7aac9a01-43ec-4fe7-8d22-1472b8d2b5b2,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,,Rosso,88 g CO2/km (comb.),,,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,fa4be9bc-e36e-4dcc-84ed-f0ea75bb309d,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Nero,,"Stoffa, Nero",Nero,Base,6,,24 mese,,,999,Euro 6d-TEMP,3,,,
Berlina,de3e0445-c7db-432e-ba76-658e06f30620,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Rosso,,"Stoffa, Nero",Rosso,Base,6,,,,,999,Euro 6,3,,,
Berlina,b2fdbc25-a2d3-41ff-8cdd-f6ea3d0aac23,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,,Nero,88 g CO2/km (comb.),"Pelle parziale, Nero",,Metallizzato,6,1055,24 mese,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,0a8c98ca-e096-4279-bdca-c9b238abfd33,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Grigio,88 g CO2/km (comb.),"Stoffa, Nero",grigio pompei,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,1fbfcc4f-7495-4c84-a8d6-b9ab53541fbe,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,,Rosso,88 g CO2/km (comb.),"Stoffa, Grigio",ROSSO AMORE,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,Sì,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,c41f6358-b587-47c3-aeef-ef35a853f5e0,Elettrica/Benzina,KM0,2020,Volkswagen,Golf,5,5,Automatico,anteriore,Grigio,110 g CO2/km (comb.),"Stoffa, Nero",Moonstone Grey,,7,1340,,,1,1498,Euro 6d-TEMP,4,,"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4,1 l/100 km (extraurbano)",
Berlina,50a907f0-85e2-4756-b933-69dccc95138d,Elettrica/Benzina,KM0,2020,Fiat,New Panda,5,4,Manuale,anteriore,Grigio,89 g CO2/km (comb.),"Stoffa, Nero",,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"4 l/100 km (comb.)
4,7 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,f8808f17-ace0-4905-ba3a-cec76249cf8c,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Rosso,89 g CO2/km (comb.),"Stoffa, Nero",,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,Sì,"3,9 l/100 km (comb.)
4,6 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,d83d5d66-b647-4434-94d4-e993e4fbfd08,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Nero,89 g CO2/km (comb.),"Stoffa, Nero",,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,6 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,9f5fce0f-3f7f-40ff-9bd9-facf02fdf334,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Grigio,88 g CO2/km (comb.),"Stoffa, Nero",grigio pompei,Metallizzato,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,7e639a3c-10a1-4f3a-b36a-50f6c323cc59,Elettrica/Benzina,KM0,2020,Audi,A6,4,5,Automatico,anteriore,Nero,142 g CO2/km (comb.),"Stoffa, Nero",Nero,Metallizzato,7,1715,24 mese,,,1984,Euro 6,4,,"6 l/100 km (comb.)
7,6 l/100 km (urbano)
5,1 l/100 km (extraurbano)",
Berlina,ac94fc3f-0862-4a3f-a448-783ef8260abd,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Grigio,89 g CO2/km (comb.),"Stoffa, Nero",,Metallizzato,6,1055,,Sì,1,999,Euro 6d-TEMP,3,Sì,"3,9 l/100 km (comb.)
4,6 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,a304fcad-c543-46c3-beee-0acb6c35a8c5,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Grigio,,"Stoffa, Nero",Grigio,Metallizzato,6,,24 mese,,,999,Euro 6d-TEMP,3,,,
Berlina,3ee49dd0-842c-4d22-b827-2f36d1002333,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Verde,,"Stoffa, Nero",Verde,Metallizzato,6,,24 mese,,,999,Euro 6d-TEMP,3,,,
Berlina,a6d8c78d-1f58-44cb-a508-28d7294c722d,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Nero,,"Pelle parziale, Grigio",Nero,Metallizzato,6,,24 mese,,,999,,3,,,
Berlina,2981394e-847f-4008-92b1-ba3dc884dfbe,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Bianco,,"Stoffa, Nero",Bianco,Base,6,,24 mese,,,999,Euro 6d-TEMP,3,,,
Berlina,e047f173-5d15-43ac-b3c8-14833cff129d,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Bianco,,"Stoffa, Nero",Bianco,Base,6,,24 mese,,,999,Euro 6d-TEMP,3,,,
Berlina,ec29b4db-956b-4402-bd21-cf4321160497,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Bianco,,"Stoffa, Nero",Bianco,Base,6,,24 mese,,,999,Euro 6d-TEMP,3,,,
Berlina,560ae6d6-d17b-42ce-8538-b6d43fbe9716,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,4,Manuale,anteriore,Blu/Azzurro,90 g CO2/km (comb.),"Stoffa, Grigio",Azzurro,Metallizzato,6,1100,24 mese,Sì,,999,Euro 6d,3,Sì,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Sì
Berlina,5a5ca101-d232-495f-bd74-86f989cdad90,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,4,Manuale,anteriore,Bianco,90 g CO2/km (comb.),"Stoffa, Marrone",Bianco,Base,6,,,,,999,Euro 6,3,,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",
Berlina,7b456ee3-056b-4f9f-a661-c5079ac5c245,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Grigio,88 g CO2/km (comb.),"Pelle parziale, Beige",GRIGIO POMPEI,Metallizzato,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,a9c880b1-7279-4754-bd66-b6209425bfc2,Elettrica/Benzina,KM0,2020,Fiat,New Panda,5,5,Manuale,anteriore,Grigio,89 g CO2/km (comb.),"Stoffa, Grigio",Grigio Argento,Metallizzato,6,1055,24 mese,Sì,1,999,Euro 6d-TEMP,3,Sì,"3,9 l/100 km (comb.)
4,6 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,25399bed-7ec5-4ac1-9e8b-32b5974ad931,Elettrica/Benzina,KM0,2020,Fiat,New Panda,5,5,Manuale,anteriore,Argento,89 g CO2/km (comb.),"Stoffa, Grigio",Grigio Argento,Metallizzato,6,1055,24 mese,Sì,1,999,Euro 6d-TEMP,3,Sì,"3,9 l/100 km (comb.)
4,6 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,c7b25e92-3de2-4138-a525-b0289c42527f,Elettrica/Benzina,KM0,2020,Fiat,New Panda,5,5,Manuale,anteriore,Rosso,89 g CO2/km (comb.),"Stoffa, Grigio",Rosso Amore,,6,1055,24 mese,Sì,1,999,Euro 6d-TEMP,3,Sì,"3,9 l/100 km (comb.)
4,6 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,e9d70093-a58b-4b98-bbad-b4e6cbee96a1,Elettrica/Benzina,KM0,2020,Fiat,New Panda,5,5,Manuale,anteriore,Rosso,89 g CO2/km (comb.),"Stoffa, Grigio",Rosso Amore,,6,1055,24 mese,Sì,1,999,Euro 6d-TEMP,3,Sì,"3,9 l/100 km (comb.)
4,6 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,7712bea3-5b70-4cec-983e-751d945e5175,Elettrica/Benzina,KM0,2020,Fiat,New Panda,5,5,Manuale,anteriore,Grigio,89 g CO2/km (comb.),"Stoffa, Grigio",Grigio Moda,,6,1055,24 mese,Sì,1,999,Euro 6d-TEMP,3,Sì,"3,9 l/100 km (comb.)
4,6 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,510ef98f-e27c-46af-b391-2bc9859a88dd,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Grigio,88 g CO2/km (comb.),"Pelle parziale, Altro",,Metallizzato,6,1055,24 mese,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",Sì
Berlina,105208df-9e15-4ac8-bd68-54ad16d82704,Elettrica/Benzina,KM0,2020,Honda,Jazz,5,5,Automatico,anteriore,Bianco,82 g CO2/km (comb.),"Pelle parziale, Grigio",,Metallizzato,1,1304,96 mese,,1,1498,Euro 6d-TEMP,4,,"3,6 l/100 km (comb.)
2,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)",
Berlina,76461034-e2cd-44da-9d2f-faaf155c3dca,Elettrica/Benzina,KM0,2020,Fiat,New Panda,5,5,Manuale,anteriore,Grigio,89 g CO2/km (comb.),"Stoffa, Grigio",Grigio Moda,,6,1055,24 mese,Sì,1,999,Euro 6d-TEMP,3,Sì,"3,9 l/100 km (comb.)
4,6 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,6f11c270-53e3-4b33-a1a4-e5fec86e8527,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Grigio,88 g CO2/km (comb.),"Stoffa, Nero",GRIGIO CARRARA,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,b82974bc-c0af-4543-92ba-a25ff6286e40,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Nero,88 g CO2/km (comb.),"Stoffa, Nero",Nero,Metallizzato,6,,,,,999,Euro 6,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,1ac1c595-a70f-4334-9cf0-d34d37e00ba8,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Blu/Azzurro,88 g CO2/km (comb.),"Stoffa, Nero",Azzurro,Metallizzato,6,,,,,999,Euro 6,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,87b5f156-dd4d-4775-8257-9fd1ea96d1cd,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Nero,88 g CO2/km (comb.),"Stoffa, Nero",Nero,Metallizzato,6,,,,,999,Euro 6,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,1a2c71e4-667d-42d1-a1f6-4c22251e72bb,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,,Nero,88 g CO2/km (comb.),,,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,da73ecc6-5424-4b09-9b15-2ccd1fed79d9,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,,Bianco,88 g CO2/km (comb.),,,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,3b82d588-9b4d-4cb2-ab8c-608bd2849256,Elettrica/Benzina,KM0,2020,Fiat,New Panda,5,4,Manuale,anteriore,Grigio,89 g CO2/km (comb.),"Stoffa, Nero",,Metallizzato,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"4 l/100 km (comb.)
4,7 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,28fc3630-df9d-463f-ae99-26925db4015b,Elettrica/Benzina,KM0,2020,Fiat,New Panda,5,4,Manuale,anteriore,Bianco,89 g CO2/km (comb.),"Stoffa, Nero",,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"4 l/100 km (comb.)
4,7 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,2c3b1f6c-7fb8-49cb-b5c5-a52f6d83ba3e,Elettrica/Benzina,KM0,2020,Fiat,New Panda,5,4,Manuale,anteriore,Nero,89 g CO2/km (comb.),"Stoffa, Nero",,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"4 l/100 km (comb.)
4,7 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,486a37d7-5509-4a40-9155-83ab9ef771b0,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,4,Manuale,anteriore,Grigio,89 g CO2/km (comb.),Stoffa,Grigio,Base,6,1055,Sì,Sì,,999,Euro 6,3,,"3,9 l/100 km (comb.)
4,6 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,9aa3909b-3b74-4558-b4b5-9cbaf2d4f36d,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Bianco,,"Stoffa, Nero",Bianco,Base,6,,24 mese,,,999,Euro 6d-TEMP,3,,,
Berlina,1f39921f-cc93-47ce-a4a8-6981edc61e71,Elettrica/Benzina,KM0,2020,BMW,520,4,5,Automatico,4x4,Bianco,,"Pelle totale, Nero",Bianco,Base,8,,24 mese,,,1995,Euro 6,4,Sì,,
Berlina,06eff0e5-d229-44a7-b86f-ca244911f455,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Grigio,88 g CO2/km (comb.),"Stoffa, Nero",,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,36f930c6-634c-465f-a57f-c7b4f0968365,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Bianco,88 g CO2/km (comb.),"Pelle parziale, Nero",,,6,1055,24 mese,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,93be8ff2-a6d4-4ba3-b0be-5c58a92774e0,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Grigio,88 g CO2/km (comb.),"Pelle parziale, Nero",,Metallizzato,6,1055,24 mese,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,e66b39b7-a474-49db-a8bc-7f0ed3b989e9,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Verde,,Stoffa,Verde,,6,,,,,999,Euro 6,3,,,
Berlina,58e1400d-444f-42f3-98b6-cf3952b6d601,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Bianco,90 g CO2/km (comb.),"Stoffa, Marrone",Bianco Gelato,Base,6,,24 mese,,,999,Euro 6,3,,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",
Berlina,da61ca31-55f8-4f93-bcf1-a54fa038c750,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,,Blu/Azzurro,88 g CO2/km (comb.),"Stoffa, Nero",,Metallizzato,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,e49b0e97-13f8-49a9-9891-0c6b843d37c9,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,,88 g CO2/km (comb.),,,,6,,,,,999,Euro 6,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,08f8b348-4553-48c1-8ccf-c1440d9ddac9,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,,88 g CO2/km (comb.),,,,6,,,,,999,Euro 6,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,1ba6ed82-17b0-49d2-9fec-f2c41080833c,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,,Bianco,88 g CO2/km (comb.),,,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,615fb980-4405-4a2c-8ea8-0cdc09f2bbb2,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,,Nero,88 g CO2/km (comb.),,,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,c5e5a450-2004-4269-b894-8e4f7211babf,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,,Bianco,88 g CO2/km (comb.),,,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,9ef28a93-244d-477a-9138-69adf81fd1f4,Elettrica/Benzina,KM0,2020,Toyota,Corolla,5,5,Automatico,anteriore,Blu/Azzurro,76 g CO2/km (comb.),"Stoffa, Nero",,Metallizzato,,,,,,1798,Euro 6,4,Sì,"3,4 l/100 km (comb.)
3,5 l/100 km (urbano)
3,3 l/100 km (extraurbano)",
Berlina,973043d7-3b9c-4806-b0c2-f268f09bf827,Elettrica/Benzina,KM0,,Audi,A5,5,5,Automatico,anteriore,Blu/Azzurro,131 g CO2/km (comb.),"Stoffa, Nero",Blu,Base,7,1535,Sì,,1,1984,Euro 6,4,,"5,7 l/100 km (comb.)
7,6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",
Berlina,c07c98db-faee-4769-bedc-c8d7d41fb3f1,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Marrone,89 g CO2/km (comb.),"Stoffa, Altro",Caffè,Metallizzato,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"4 l/100 km (comb.)
4,7 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,60b02bb2-5028-40c7-8e70-4d1eb5814b4d,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Rosso,88 g CO2/km (comb.),"Pelle parziale, Nero",rosso corallo,,6,1055,24 mese,Sì,1,999,Euro 6d-TEMP,3,Sì,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,068d1ee7-bd1d-4fdf-a3f6-4bf7a72424a2,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Grigio,88 g CO2/km (comb.),"Pelle parziale, Nero",grigio colosseo,Metallizzato,6,1055,24 mese,Sì,1,999,Euro 6d-TEMP,3,Sì,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,73f6f9c7-0471-4049-96f3-368309109954,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Bianco,88 g CO2/km (comb.),"Stoffa, Nero",,,6,1055,24 mese,Sì,1,999,Euro 6d-TEMP,3,Sì,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,7b15b7a8-04e3-420f-8d71-39b105bcf1d3,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Blu/Azzurro,89 g CO2/km (comb.),"Stoffa, Nero",Blu mediterraneo,Metallizzato,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,6 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,3303c8f8-470d-4a4c-a109-e8d0ca8f571b,Elettrica/Benzina,KM0,2019,Toyota,Yaris,5,5,Automatico,anteriore,Rosso,,,Bordeaux,Metallizzato,,,,,,1497,Euro 6,4,,,
Berlina,c3135468-4947-4073-b4e1-86fa81f1f9a3,Elettrica/Benzina,KM0,2020,Volkswagen,Golf,5,5,Automatico,anteriore,Bianco,108 g CO2/km (comb.),"Stoffa, Nero",Bianco,Base,7,,24 mese,,1,1498,Euro 6,4,,"4,7 l/100 km (comb.)
6 l/100 km (urbano)
4 l/100 km (extraurbano)",
Berlina,8be938af-32ef-41d8-9c44-74d0f6fe2943,Elettrica/Benzina,KM0,2020,Peugeot,508,5,5,Automatico,anteriore,Bianco,32 g CO2/km (comb.),,Bianco,Metallizzato,8,1795,24 mese,,,1598,Euro 6,4,,"1,4 l/100 km (comb.)
0,5 l/100 km (urbano)
1,9 l/100 km (extraurbano)",
Berlina,bce8d0c7-6091-4a51-a852-a4e82f3370fd,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,4,Manuale,anteriore,Grigio,89 g CO2/km (comb.),"Pelle parziale, Nero",Grigio,Base,6,1055,,Sì,,999,Euro 6,3,,"3,9 l/100 km (comb.)
4,6 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,aa6cd162-16f5-4ba8-96d7-2f9a078d1e51,Elettrica/Benzina,KM0,2020,Audi,A3,5,5,,anteriore,Nero,113 g CO2/km (comb.),Nero,Nero,Metallizzato,6,,,,,1395,Euro 6,4,,"4,9 l/100 km (comb.)
6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",
Berlina,7dbd7655-6662-468f-9aa1-e6ec877ea7d3,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Blu/Azzurro,88 g CO2/km (comb.),"Pelle parziale, Nero",,Metallizzato,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,7aa2437f-6620-4c9c-8bc8-c4bfe8336bba,Elettrica/Benzina,KM0,2020,Fiat,500,3,4,Manuale,anteriore,Bianco,88 g CO2/km (comb.),"Pelle parziale, Nero",,,6,,,,1,999,Euro 6,3,Sì,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",
Berlina,978bc470-a834-4414-beb5-c4169d1cfe49,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,5,Manuale,anteriore,Verde,89 g CO2/km (comb.),,verde rugiada,Metallizzato,6,1055,,Sì,1,999,Euro 6d-TEMP,3,,"3,9 l/100 km (comb.)
4,6 l/100 km (urbano)
3,5 l/100 km (extraurbano)",
Berlina,16061e99-a35d-4188-8f77-0175b6a17618,Elettrica/Benzina,KM0,2020,Audi,A3,5,5,Automatico,anteriore,Bianco,,Grigio,Bianco,Metallizzato,6,,,,,1395,Euro 6,4,,,
Berlina,0b7e0df3-0a8a-4d00-b0e1-5503e1f86f3c,Elettrica/Benzina,KM0,2020,Audi,A3,5,5,Automatico,anteriore,Nero,,Grigio,Nero,Metallizzato,6,,,,,1395,Euro 6,4,,,
Berlina,9dcb39f4-6c4c-4916-a771-9a4ea04422c0,Elettrica/Benzina,KM0,2020,Audi,A3,5,5,Automatico,anteriore,Nero,,Grigio,Nero,Metallizzato,6,,,,,1395,Euro 6,4,,,
Berlina,28934441-5c7e-46f6-b0dd-aea766f21d92,Elettrica/Benzina,KM0,2020,Audi,A3,5,5,Automatico,anteriore,Bianco,,Grigio,Bianco,Metallizzato,6,,,,,1395,Euro 6,4,,,
Berlina,214869a2-0904-42c6-bc8e-bd51d9f3661e,Elettrica/Benzina,KM0,2020,Fiat,Panda,5,4,Manuale,anteriore,Bianco,89 g CO2/km (comb.),"Stoffa, Marrone",,,6,1055,,Sì,1,999,Euro 6d-TEMP,3,Sì,"4 l/100 km (comb.)
4,7 l/100 km (urbano)
3,5 l/100 km (extraurbano)",Sì
