Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unità,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Veicolo per non fumatori,Anno,Tagliandi certificati
Coupé,c48349c5-5ac1-4813-a0c6-4a83740142f8,Diesel,Automatico,Nuovo,Mercedes-Benz,C 200,2,posteriore,1597,4,4,Nero,9,Euro 6,"4,4 l/100 km (comb.)
5,1 l/100 km (urbano)
4 l/100 km (extraurbano)",NERO OSSIDIANA,"Pelle parziale, Nero",Metallizzato,1625,24 mese,,,,
Coupé,91f0887b-4940-468b-a8ad-f456b36c8a79,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 220,5,4x4,1950,5,4,Grigio,9,Euro 6d-TEMP,"5,2 l/100 km (comb.)
5,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio Selenite,"Pelle totale, Marrone",Metallizzato,1845,24 mese,,,,
Coupé,2769eea3-dac2-4a11-b9e7-01d3e55fbaf1,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 220,5,4x4,1950,5,4,Grigio,9,Euro 6d-TEMP,"5,2 l/100 km (comb.)
5,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio Grafite,"Pelle parziale, Nero",Metallizzato,1845,24 mese,,,,
Coupé,4d43751c-3d92-4e9d-9e9f-e5ee270a8402,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 220,5,,1950,5,4,Nero,9,Euro 6d-TEMP,"5,2 l/100 km (comb.)
5,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",,1845,24 mese,,,,
Coupé,c3357ba1-912d-4de7-95f1-37607df6a247,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 220,5,4x4,1950,5,4,Grigio,9,Euro 6d-TEMP,"5,2 l/100 km (comb.)
5,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio Grafite,"Pelle parziale, Nero",Metallizzato,1845,24 mese,,,,
Coupé,773d55b3-963b-4d78-9446-0df1be9c8361,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 220,5,4x4,1950,5,4,Grigio,9,Euro 6d-TEMP,"5,2 l/100 km (comb.)
5,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio selenite,"Pelle parziale, Nero",Metallizzato,1845,24 mese,,,,
Coupé,e5344df3-3fd5-493e-88c5-d32bdc01dbd1,Diesel,Automatico,Nuovo,Mercedes-Benz,CLS,4,4x4,2925,5,6,Nero,9,Euro 6d,"5,9 l/100 km (comb.)
6,9 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,1935,24 mese,,,,
Coupé,80f15d85-a481-4c8b-b3e9-1aab302bbb5d,Diesel,Automatico,Nuovo,Mercedes-Benz,C 220,2,4x4,1950,4,4,Grigio,9,Euro 6d,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Grigio,"Pelle parziale, Nero",Metallizzato,1640,24 mese,,,,
Coupé,2cecd82b-e272-421d-a206-c766007519d9,Diesel,Automatico,Nuovo,Mercedes-Benz,E 400,2,4x4,2925,4,6,Nero,9,Euro 6d-TEMP,"5,9 l/100 km (comb.)
7,3 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,1925,24 mese,,,,
Coupé,ba708ef1-98ce-4b17-b05b-51aa4455075a,Diesel,Automatico,Nuovo,Mercedes-Benz,E 220,2,4x4,1950,4,4,Argento,9,Euro 6d-TEMP,"5,3 l/100 km (comb.)
6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Argento,"Pelle totale, Nero",Metallizzato,1830,24 mese,,,,
Coupé,032b833c-f4f1-46b1-8853-6630967c2c36,Diesel,Automatico,Nuovo,Mercedes-Benz,E 220,2,4x4,1950,4,4,Grigio,9,Euro 6d-TEMP,"5,3 l/100 km (comb.)
6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,1830,24 mese,,,,
Coupé,b22fc28e-fc0b-43d0-b9b9-294675ffad8d,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Grigio,7,Euro 6,,Grigio montagna,"Pelle parziale, Nero",Metallizzato,1490,24 mese,,,,
Coupé,c7391be4-938d-4bcd-aaab-ee9e5634ee4b,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 200,5,4x4,1950,5,4,Argento,9,Euro 6,,Argento iridio metallizzato,"Pelle parziale, Nero",Metallizzato,1845,24 mese,,,,
Coupé,44e6aca0-7fd7-465d-82ff-e9c9117da2f3,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 220,5,4x4,1950,5,4,Grigio,9,Euro 6,,Grigio Selenite,"Pelle parziale, Nero",Metallizzato,1845,24 mese,,,,
Coupé,2fa9a499-0dd0-4ff7-b421-02050a0c3b1b,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 220,5,4x4,1950,5,4,Grigio,9,Euro 6,,Grigio grafite,"Pelle parziale, Nero",Metallizzato,1845,24 mese,,,,
Coupé,637ce3a2-9bce-4763-adb6-1f17da16cf65,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 300,5,4x4,1950,5,4,Argento,9,Euro 6,,Argento iridio metallizzato,"Pelle parziale, Nero",Metallizzato,1875,24 mese,,,,
Coupé,de725153-69b6-4f7a-816a-0d092af79a8a,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 220,5,4x4,1950,5,4,Grigio,9,Euro 6,,Grigio Selenite magno Designo,"Pelle parziale, Nero",Metallizzato,1845,24 mese,,,,
Coupé,042ad5bd-139c-4b96-8a28-811e509ee82f,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 200,5,4x4,1950,5,4,Bianco,9,Euro 6,,Bianco Polare,"Pelle parziale, Nero",Base,1845,24 mese,,,,
Coupé,c4014a14-a04b-4b7c-a809-ca3c31baf0f4,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Grigio,7,Euro 6,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,,,,,,
Coupé,89f52f71-1a2f-47bb-9b0f-f7a4a23c9a2f,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Grigio,7,Euro 6d-TEMP,"3,8 l/100 km (comb.)
4,3 l/100 km (urbano)
3,5 l/100 km (extraurbano)",Grigio Montagna,"Pelle parziale, Nero",Metallizzato,1490,24 mese,,,,
Coupé,6b1fb151-e3b4-40cb-bcdd-e0102e8ec945,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Grigio,7,Euro 6,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,,,,,,
Coupé,af57d974-b638-4f46-90a5-0dfa3ed8bb4e,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Nero,7,Euro 6,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,,,,,,
Coupé,3a669073-fe09-44e6-b4b0-bcd98ad0eca2,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 200,5,4x4,1950,5,4,Grigio,9,Euro 6,,Grigio Selenite magno Designo,"Pelle parziale, Nero",Metallizzato,1845,24 mese,,,,
Coupé,160102ff-4445-4292-81a0-5a4cbac20c26,Diesel,Automatico,Nuovo,BMW,840,2,4x4,2993,4,6,Argento,8,Euro 6,"5,8 l/100 km (comb.)
7,2 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Vari colori,"Pelle totale, Nero",Metallizzato,1905,24 mese,,,,
Coupé,6d851198-8fb1-43fb-9780-3338ac57bcf9,Diesel,Automatico,Nuovo,Mercedes-Benz,GLE 350,,4x4,2925,,,Argento,,,,Argento selenite,"Pelle totale, Nero",,,,,,,
Coupé,fa136d8b-c37d-4855-837c-0efec39e6cf2,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Grigio,7,Euro 6,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,,Metallizzato,,,,,,
Coupé,5ace45bb-2dfe-4285-bc25-476af37dbc91,Diesel,Automatico,Nuovo,Mercedes-Benz,C 220,2,posteriore,1950,4,4,Nero,9,Euro 6,"4,6 l/100 km (comb.)
5,4 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Nero Ossidiana,"Pelle parziale, Nero",Metallizzato,1540,24 mese,,,,
Coupé,ef60d1c3-cae8-4fe3-a0ff-a48ac8786030,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Grigio,7,Euro 6,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,,,,,,
Coupé,e9bb0074-b32c-463a-90ba-91f71e6cab53,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Nero,7,Euro 6,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,,,,,,
Coupé,1fdb3830-1eb3-4c17-86b6-0347217754cd,Diesel,Automatico,Nuovo,Mercedes-Benz,GLE 400,5,4x4,2925,5,6,Grigio,9,Euro 6,,Argento Selenite,"Pelle totale, Nero",Metallizzato,2295,24 mese,,,,
Coupé,6cea03dc-5b3b-498d-96be-e8a7d27c3245,Diesel,Automatico,Nuovo,Mercedes-Benz,CLS,4,4x4,2925,5,6,Nero,9,Euro 6,,Nero Ossidiana,"Pelle totale, Beige",Metallizzato,1935,24 mese,,,,
Coupé,d9489415-04ee-4ded-b4b9-dbcf89c11613,Diesel,Automatico,Nuovo,Mercedes-Benz,CLS,4,4x4,2925,5,6,Nero,9,Euro 6,,Nero,"Pelle totale, Nero",Metallizzato,1935,24 mese,,,,
Coupé,12511dd6-8330-4fb6-b684-a3a354525039,Diesel,Automatico,Nuovo,Mercedes-Benz,CLS,4,4x4,2925,5,6,Nero,9,Euro 6,,Nero Ossidiana,"Pelle totale, Nero",Metallizzato,1935,24 mese,,,,
Coupé,6907910f-8346-4e15-ac4b-45a46e221fd0,Diesel,Automatico,Nuovo,Mercedes-Benz,GLE 400,5,4x4,2925,5,6,Grigio,9,Euro 6,,Argento Selenite,"Pelle totale, Nero",Metallizzato,2295,24 mese,,,,
Coupé,51bb4dda-1b50-4dc0-8ada-daa075836ecf,Diesel,Automatico,Nuovo,Mercedes-Benz,GLE 400,5,4x4,2925,5,6,Nero,9,Euro 6,,Nero Ossidiana,"Pelle totale, Nero",Metallizzato,2295,24 mese,,,,
Coupé,d4a58cac-4c3e-4de6-935a-6199ddfeec9e,Diesel,Automatico,Nuovo,Mercedes-Benz,C 220,2,4x4,1950,4,4,Argento,9,Euro 6,,Argento Iridio,"Pelle parziale, Nero",Metallizzato,1640,24 mese,,,,
Coupé,222bb2fa-2b26-4bdd-8809-98f0061f131c,Diesel,Automatico,Nuovo,Mercedes-Benz,E 220,2,4x4,1950,4,4,Nero,9,Euro 6,,Nero Ossidiana,"Pelle totale, Marrone",Metallizzato,1830,24 mese,,,,
Coupé,960d4968-4f99-4b2f-87fc-291686633b76,Diesel,Automatico,Nuovo,Mercedes-Benz,C 300,2,4x4,1950,4,4,Nero,9,Euro 6,,Nero Ossidiana,"Pelle parziale, Nero",Metallizzato,1640,24 mese,,,,
Coupé,2f10c934-945d-488a-a990-a113f60b7b13,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 300,5,4x4,1950,,,Grigio,,,,Grigio grafite,"Pelle totale, Nero",,,,,,,
Coupé,9725b62f-c885-4f56-a628-d3a40e6345ac,Diesel,Automatico,Nuovo,Mercedes-Benz,C 220,2,4x4,1950,4,4,Blu/Azzurro,9,Euro 6,"5,3 l/100 km (comb.)
6,2 l/100 km (urbano)
4,5 l/100 km (extraurbano)",blu cavansite metallizzato,"Pelle parziale, Nero",Metallizzato,1705,24 mese,,,,
Coupé,dc71bbc3-e8ff-4f8e-a26d-9e2bcf19dc71,Diesel,Automatico,Nuovo,Audi,A5,2,4x4,1968,4,4,Grigio,7,Euro 6d-TEMP,"4,6 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Grigio,"Pelle parziale, Nero",Metallizzato,1645,24 mese,,Sì,,
Coupé,71a30f17-574a-40c2-b77b-3abb9f4bade0,Diesel,Automatico,Nuovo,Mercedes-Benz,GLE 350,5,4x4,2925,5,6,Argento,9,Euro 6d-TEMP,"6,9 l/100 km (comb.)
8,5 l/100 km (urbano)
5,9 l/100 km (extraurbano)",Argento Iridio,"Pelle totale, Nero",Metallizzato,2290,24 mese,,,,
Coupé,e06c6948-43c0-4c35-a587-a2c3c15d2cce,Diesel,Automatico,Nuovo,Mercedes-Benz,CLS 400,4,4x4,2925,5,6,Nero,9,,"5,9 l/100 km (comb.)
6,9 l/100 km (urbano)
5,3 l/100 km (extraurbano)",,"Pelle totale, Altro",Metallizzato,,,,,,
Coupé,951424b1-22c2-476c-9fad-eb15b973e862,Diesel,,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Grigio,7,Euro 6,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,,,,,,
Coupé,f132f7e4-f661-4baa-bfe5-eb30ef87939b,Diesel,Automatico,Nuovo,Mercedes-Benz,CLS 400,4,4x4,2925,5,6,Nero,9,Euro 6,"5,9 l/100 km (comb.)
6,9 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,,,,,,
Coupé,b27b465d-db7f-4ec4-b719-d9b695aaa182,Diesel,Automatico,Nuovo,Mercedes-Benz,CLS 400,4,4x4,2925,5,6,Grigio,9,Euro 6,"5,9 l/100 km (comb.)
6,9 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,,,,,,
Coupé,7d9bfa1e-8b8f-4583-af48-0b4d30641bba,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Grigio,7,Euro 6d-TEMP,"3,8 l/100 km (comb.)
4,3 l/100 km (urbano)
3,5 l/100 km (extraurbano)",Grigio Montagna,"Pelle parziale, Nero",Metallizzato,1490,24 mese,,,,
Coupé,dcdb156e-1dc2-4cad-b0c3-b7b46edea521,Diesel,Automatico,Nuovo,BMW,840,2,4x4,2993,4,6,Nero,8,Euro 6,"5,8 l/100 km (comb.)
7,2 l/100 km (urbano)
5,1 l/100 km (extraurbano)",CARBON BLACK METALLIZZATO,"Pelle totale, Nero",Metallizzato,1905,24 mese,,,,
Coupé,374efdf9-fc5d-4099-86a3-cdf7f4ecc7cc,Diesel,Automatico,Nuovo,Mercedes-Benz,E 400,2,4x4,2925,4,6,Bianco,,Euro 6,"6 l/100 km (comb.)
7,1 l/100 km (urbano)
5,4 l/100 km (extraurbano)",Bianco Diamante Metallizzato d,,Metallizzato,,24 mese,,,,
Coupé,b0f46c51-ad88-4d59-b35a-8c243f584030,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 300,5,4x4,1950,,,Grigio,,,,Grigio grafite,"Pelle totale, Nero",,,,,,,
Coupé,f7d99a4b-10f7-4219-b0ae-4b4b5fa7e459,Diesel,Automatico,Nuovo,Mercedes-Benz,C 220,2,posteriore,1950,4,4,Grigio,9,Euro 6,"4,9 l/100 km (comb.)
6 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,,,,,,
Coupé,2a207ee3-5019-43de-9f43-237c1e349b03,Diesel,Automatico,Nuovo,BMW,420,2,4x4,1995,4,4,Grigio,6,Euro 6,"4,7 l/100 km (comb.)
5,8 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Mineral grey metalizzato,"Alcantara, Nero",Metallizzato,1615,,0,Sì,,Sì
Coupé,e6ec4c0c-3275-41e3-ab91-8a8087b4a3f5,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Grigio,7,Euro 6,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,,,,,,
Coupé,b0804619-3b72-4529-bf97-db37c9c7c24a,Diesel,Automatico,Nuovo,Audi,A5,2,4x4,1968,4,4,Bianco,7,Euro 6,"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,8 l/100 km (extraurbano)",Bianco Ibis,,,,,,,,
Coupé,57a4e50f-2539-4f08-b6fe-d7fbc78e1242,Diesel,Automatico,Nuovo,Mercedes-Benz,E 300,2,posteriore,1950,4,4,Bianco,9,Euro 6,"5 l/100 km (comb.)
6,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Bianco Polare,"Pelle totale, Nero",Base,1735,24 mese,,,,
Coupé,a16fd4b5-3fca-4cd0-b39a-7f0f27b7b53b,Diesel,Automatico,Nuovo,Mercedes-Benz,E 400,2,4x4,2925,4,6,Nero,9,Euro 6,"5,9 l/100 km (comb.)
7,3 l/100 km (urbano)
5,1 l/100 km (extraurbano)",NERO OSSIDIANA,"Pelle totale, Marrone",Metallizzato,1925,24 mese,,,,
Coupé,e39a20d5-41b8-4ebf-8954-9be4eb1b6a0e,Diesel,Automatico,Nuovo,Mercedes-Benz,E 300,2,posteriore,1950,4,4,Bianco,9,Euro 6,"5 l/100 km (comb.)
6,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Bianco Diamante Designo,"Pelle totale, Nero",Base,1735,24 mese,,,,
Coupé,4dd13381-9cf4-461a-8d1e-e5a94504d755,Diesel,Automatico,Nuovo,Mercedes-Benz,CLS 350,4,4x4,2925,5,6,Argento,9,Euro 6d-TEMP,"5,9 l/100 km (comb.)
6,9 l/100 km (urbano)
5,4 l/100 km (extraurbano)",Argento Iridio,"Pelle totale, Marrone",Metallizzato,1935,24 mese,0,,,
Coupé,0f8624b5-1bb0-49fe-ae70-405d7c7cda44,Diesel,Automatico,Nuovo,Mercedes-Benz,C 220,4,4x4,1950,5,4,Nero,9,Euro 6d-TEMP,"4,9 l/100 km (comb.)
5,7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",,1635,24 mese,0,,,
Coupé,b7dd8a51-fd24-4ec1-a327-1b4ab28995ca,Diesel,Automatico,Nuovo,Mercedes-Benz,E 220,2,posteriore,1950,4,4,Nero,9,Euro 6,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",Metallizzato,1735,24 mese,,,,
Coupé,e4c40526-d468-4160-800b-88afbe032845,Diesel,Automatico,Nuovo,Mercedes-Benz,GLE 350,5,4x4,2925,5,6,Nero,9,Euro 6d-TEMP,"6,9 l/100 km (comb.)
8,5 l/100 km (urbano)
5,9 l/100 km (extraurbano)",obsidiana met.,"Pelle totale, Nero",Metallizzato,2290,,0,,,
Coupé,5da6deb7-1b42-4eef-b00f-be50e059aed2,Diesel,Automatico,Nuovo,BMW,840,2,4x4,2993,4,6,Nero,8,Euro 6,"6,1 l/100 km (comb.)
7,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Nero,Pelle totale,Metallizzato,,,,,,
Coupé,4778d1f2-ba34-4179-96bf-16c434ba63e8,Diesel,Automatico,Nuovo,BMW,840,2,4x4,2993,4,6,Nero,8,Euro 6,"6,1 l/100 km (comb.)
7,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Nero,,Metallizzato,,,,,,
Coupé,1a88a477-81a5-4207-bb51-12b99013d0f8,Diesel,Automatico,Nuovo,Audi,A5,2,anteriore,1968,4,4,Grigio,7,Euro 6,"4,5 l/100 km (comb.)
5,1 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Grigio Quantum,,,,,,,,
Coupé,2ee8586d-33a1-486b-80a5-5624082018f6,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Bianco,7,Euro 6,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Bianco,,Metallizzato,,,,,,
Coupé,f0300df8-176f-448f-bfb2-b59c3dde05bb,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Bianco,7,Euro 6,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Bianco,,Metallizzato,,,,,,
Coupé,cbe4646b-7786-4969-9048-bba1088617b4,Diesel,Automatico,Nuovo,Mercedes-Benz,C 300,2,posteriore,1950,4,4,Nero,9,Euro 6,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Base,1540,24 mese,,,,
Coupé,8e57f202-f895-4263-bc59-b26995207d40,Diesel,Automatico,Nuovo,Mercedes-Benz,C 300,2,posteriore,1950,4,4,Nero,9,Euro 6,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Base,1540,24 mese,,,,
Coupé,4868a2c8-bc02-471f-8aeb-32f61a83401f,Diesel,Automatico,Nuovo,Mercedes-Benz,E 220,2,4x4,1950,4,4,Grigio,9,Euro 6d,"5,3 l/100 km (comb.)
6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Argento Selenite,"Pelle totale, Marrone",Metallizzato,1830,24 mese,0,,,
Coupé,68ac9765-3972-44a4-bd16-0cce65d69c2b,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 220,5,4x4,1950,5,4,Nero,9,Euro 6d,"5,2 l/100 km (comb.)
5,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Nero Ossidiana,"Pelle totale, Nero",Metallizzato,1845,24 mese,0,,,
Coupé,1f207d74-05d2-4256-85cc-8c1ac52930a1,Diesel,Automatico,Nuovo,Mercedes-Benz,E 220,2,posteriore,1950,4,4,Nero,9,Euro 6,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",Metallizzato,1735,24 mese,,,,
Coupé,3c5cecd4-dec5-4927-bb6b-3f9d8f45f98b,Diesel,Automatico,Nuovo,Mercedes-Benz,E 220,2,posteriore,1950,4,4,Nero,9,Euro 6,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",Metallizzato,1735,24 mese,,,,
Coupé,7537634f-b435-470b-b471-2aed69d6c0db,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Grigio,7,Euro 6,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,,Metallizzato,1525,,,,,
Coupé,c79e1e85-b8ea-4fc4-a46c-ffe66f9962e4,Diesel,Automatico,Nuovo,Mercedes-Benz,C 220,2,posteriore,1950,4,4,Grigio,9,Euro 6,"4,6 l/100 km (comb.)
5,4 l/100 km (urbano)
4,1 l/100 km (extraurbano)",GRIGIO GRAFITE,"Pelle totale, Nero",Metallizzato,1540,24 mese,,,,
Coupé,980a0201-e4e5-4ab1-839c-df46d1699e2d,Diesel,Automatico,Nuovo,Mercedes-Benz,C 220,2,4x4,1950,4,4,Nero,9,Euro 6,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,1640,24 mese,,,,
Coupé,12724907-0c42-497a-a6cd-f61ae0e280a7,Diesel,Automatico,Nuovo,Mercedes-Benz,C 220,2,posteriore,1950,4,4,Grigio,9,Euro 6,"4,6 l/100 km (comb.)
5,4 l/100 km (urbano)
4,1 l/100 km (extraurbano)",ARGENTO MOJAVE,"Pelle totale, Nero",Metallizzato,1540,24 mese,,,,
Coupé,c75ce7b0-4b15-43d3-82f3-230c6ff735d8,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 300,5,4x4,1950,5,4,Grigio,9,Euro 6d-TEMP,"5,7 l/100 km (comb.)
6,8 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Grigio Grafite,"Pelle parziale, Nero",Metallizzato,1845,24 mese,0,,,
Coupé,66f463c6-4fc8-4218-aa9f-6a26c1382aac,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 220,5,4x4,1950,5,4,Bianco,9,Euro 6d-TEMP,"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,"Pelle parziale, Nero",,1835,24 mese,0,,,
Coupé,c1b3e13f-3065-4da0-9bd8-7381f788bdb5,Diesel,Automatico,Nuovo,Mercedes-Benz,180,4,anteriore,1461,5,4,Grigio,7,Euro 6,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,,Metallizzato,1525,,,,,
Coupé,36e79cf2-1e31-47b4-9f8f-5074e7478301,Diesel,Automatico,Nuovo,Mercedes-Benz,E 300,2,posteriore,1950,4,4,Grigio,9,,"5 l/100 km (comb.)
6,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Argento Iridio,"Pelle parziale, Nero",Metallizzato,1735,24 mese,,,,
Coupé,90486082-f5bf-44d6-8391-e36ce1b517d2,Diesel,Automatico,Nuovo,Mercedes-Benz,E 400,2,4x4,2925,4,6,Blu/Azzurro,9,,"5,9 l/100 km (comb.)
7,3 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Blu Canvasite,"Pelle totale, Beige",Metallizzato,1925,24 mese,,,,
Coupé,c7430087-4984-4983-828b-84bc3f3e5322,Diesel,Automatico,Nuovo,Mercedes-Benz,E 220,2,4x4,1950,4,4,Nero,9,Euro 6,"5,3 l/100 km (comb.)
6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Nero,,Metallizzato,1830,,,,,
Coupé,b0eed027-38af-471d-9105-0ba4634da132,Diesel,Automatico,Nuovo,Mercedes-Benz,CLA 180,4,anteriore,1461,5,4,Nero,7,Euro 6,"4 l/100 km (comb.)
4,6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",,1525,,,,,
Coupé,02a56be1-6960-46c5-b781-f25f9f743baa,Diesel,Automatico,Nuovo,Mercedes-Benz,E 220,2,4x4,1950,4,4,Nero,9,Euro 6,"4,6 l/100 km (comb.)
5,1 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",,1755,,,,,
Coupé,55a949dc-6e93-490c-b481-bdec89f7dc8c,Diesel,Automatico,Nuovo,Mercedes-Benz,E 220,2,posteriore,1950,4,4,Nero,9,,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",Base,1735,24 mese,,,,
Coupé,9cf7208d-bedc-4513-9885-c28f5d436e7e,Diesel,Automatico,Nuovo,Mercedes-Benz,E 220,2,posteriore,1950,4,4,Nero,9,,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",Base,1735,24 mese,,,,
