_ - _ - id_annuncio,_ - _ - Marca,_ - _ - Carrozzeria,_ - _ - Alimentazione,_ - _ - Tipo di veicolo,_ - _ - Anno,_ - _ - Modello,_ - _ - Colore esterno,_ - _ - Tipo di cambio,_ - _ - Cilindrata,_ - _ - Porte,_ - _ - Posti a sedere,_ - _ - Cilindri,_ - _ - Marce,_ - _ - Classe emissioni,_ - _ - Peso a vuoto,_ - _ - Tipo di unità,_ - _ - Tipo di vernice,_ - _ - Consumo carburante:3,_ - _ - Rivestimenti,_ - _ - Emissioni di CO23,_ - _ - Offerta n.,_ - _ - Colore originale,_ - _ - Usato Garantito,_ - _ - Proprietari,_ - _ - Tagliandi certificati,_ - _ - Consumo carburante:2,_ - _ - Veicolo per non fumatori,_ - _ - Emissioni di CO22,_ - _ - Per neopatentati,_ - _ - Versione per nazione,_ - _ - Ultimo tagliando,_ - _ - Prossima revisione,_ - _ - Consumo carburante:1,_ - _ - Bollino polveri,_ - _ - Ultimo cambio cinghia distribuzione,_ - _ - Emissioni di CO21,_ - _ - Prossima nuova,_ - _ - Disponibilità,_ - _ - Numero della chiave,_ - _ - Altre fonti di energia
b0ae91cc-05f1-492e-9e2e-a821f8e6c152,Citroen,Monovolume,Benzina,Usato,2005,Xsara Picasso,Grigio,Manuale,1.587 cm³,5,5,4,5,Euro 3,1.315 kg,anteriore,,"7,5 l/100 km (comb.)
10 l/100 km (urbano)
6,1 l/100 km (extraurbano)","Stoffa, Nero",,,,,,,,,,Sì,,,,,,,,,,,
56ed0d8b-3773-42dd-9b35-258553d356b0,Fiat,Monovolume,Benzina,Usato,2017,500L,Bianco,Manuale,1.368 cm³,5,5,4,6,Euro 6,,anteriore,,"6,1 l/100 km (comb.)
8,3 l/100 km (urbano)
5 l/100 km (extraurbano)",,143 g CO2/km (comb.),4106356,Bianco,,1,,,,,,,,,,,,,,,,
95cf7188-fb47-4864-8fd3-dfdf3bfe45ac,Citroen,Monovolume,Benzina,Usato,2005,Xsara Picasso,Grigio,Manuale,1.587 cm³,5,5,4,5,Euro 3,1.315 kg,anteriore,Metallizzato,"7,5 l/100 km (comb.)
10 l/100 km (urbano)
6,1 l/100 km (extraurbano)","Stoffa, Grigio",178 g CO2/km (comb.),13959030,Antracite,Sì,1,,,,,Sì,,,,,,,,,,,
4f1176b4-bd50-447f-ba3d-734896a73918,Fiat,Monovolume,Benzina,Usato,2009,Qubo,Rosso,Manuale,1.360 cm³,5,5,4,5,Euro 4,1.255 kg,anteriore,Metallizzato,"6,6 l/100 km (comb.)
8,3 l/100 km (urbano)
5,6 l/100 km (extraurbano)","Stoffa, Nero",155 g CO2/km (comb.),13962262,Rosso,,,,,,,Sì,,,,,,,,,,,
205fc088-199c-436d-ae39-fe9d3374b8ef,Fiat,Monovolume,Benzina,Usato,2006,Idea,Grigio,Manuale,1.242 cm³,5,5,4,5,Euro 4,1.230 kg,anteriore,Metallizzato,"6,5 l/100 km (comb.)
8,4 l/100 km (urbano)
5,4 l/100 km (extraurbano)","Stoffa, Grigio",154 g CO2/km (comb.),13959893,Antracite,,,,,,,Sì,,,,,,,,,,,
c8653979-70f3-4a15-b690-8075d67a12d5,Fiat,Monovolume,Benzina,Usato,2019,500L,Bianco,Manuale,1.368 cm³,5,5,4,6,Euro 6,,anteriore,,"6,9 l/100 km (comb.)
8,8 l/100 km (urbano)
5,7 l/100 km (extraurbano)",,156 g CO2/km (comb.),3892700,Bianco,,1,,,,,,,,,,,,,,,,
fd5ed780-e9da-4419-9aeb-9f4cde2f8c83,Fiat,Monovolume,Benzina,Usato,2019,500L,Bianco,Manuale,1.368 cm³,5,5,4,6,Euro 6,,anteriore,,"6,9 l/100 km (comb.)
8,8 l/100 km (urbano)
5,7 l/100 km (extraurbano)",,156 g CO2/km (comb.),3892700,Bianco,,1,,,,,,,,,,,,,,,,
14f910fc-5c1c-4cfa-98f7-caadd5db5434,Fiat,Monovolume,Benzina,Usato,2019,500L,Grigio,Manuale,1.368 cm³,5,5,4,,Euro 6,1.395 kg,anteriore,Metallizzato,"9 l/100 km (comb.)
6 l/100 km (urbano)
6 l/100 km (extraurbano)","Stoffa, Nero",154 g CO2/km (comb.),12995777,Grigio scuro,12 mese,,Sì,,Sì,,Sì,,,05/2023,,,,,,,,
b26927a7-39d0-480c-a981-1744dcc08451,Opel,Monovolume,Benzina,Usato,2019,Karl,Lilla,Manuale,999 cm³,5,4,3,5,Euro 6,939 kg,anteriore,Base,"4,7 l/100 km (comb.)
5,6 l/100 km (urbano)
4,2 l/100 km (extraurbano)",,106 g CO2/km (comb.),MA64879,Viola,,,,,,,,,,,,,,,,,,
c6a825e4-b216-4ff6-bd2f-8cbb85ea4d23,Opel,Monovolume,Benzina,Usato,2019,Karl,Lilla,Manuale,999 cm³,5,4,3,5,Euro 6,939 kg,anteriore,Base,"4,7 l/100 km (comb.)
5,6 l/100 km (urbano)
4,2 l/100 km (extraurbano)",,106 g CO2/km (comb.),MA64879,Viola,,,,,,,,,,,,,,,,,,
c4d34fcd-3f20-467d-8017-88e052edce9e,Opel,Monovolume,Benzina,Usato,2010,Agila,Nero,Automatico,1.242 cm³,5,5,4,5,Euro 4,,anteriore,Metallizzato,"5,5 l/100 km (comb.)
6,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)","Altro, Altro",129 g CO2/km (comb.),ea032hv,,12 mese,,,,,,,,,,,1 (Senza Bollino Polveri Sottili),,,,,,
663c1193-ad3e-4759-b60a-b79a566d6bc8,Mercedes-Benz,Monovolume,Benzina,Usato,2019,B 180,Blu/Azzurro,Automatico,1.332 cm³,5,5,4,7,Euro 6,1.405 kg,anteriore,Metallizzato,"5,5 l/100 km (comb.)
7,3 l/100 km (urbano)
4,5 l/100 km (extraurbano)","Pelle totale, Beige",126 g CO2/km (comb.),13962140,Blue Denim,12 mese,,,,,,,,,,,,,,,,,
ef530cf1-9dca-492a-acd9-9c50d5ff4607,Mercedes-Benz,Monovolume,Benzina,Usato,2019,B 180,Bianco,Manuale,1.332 cm³,5,5,4,6,Euro 6,1.385 kg,anteriore,Base,"5,4 l/100 km (comb.)
7,2 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Pelle parziale,123 g CO2/km (comb.),13962127,Bianco,12 mese,,,,,,,,,,,,,,,,,
a786f5ee-8b68-456d-8baa-92b34bffb29b,Ford,Monovolume,Benzina,Usato,2019,C-Max,Nero,Manuale,999 cm³,5,5,3,6,Euro 6,1.391 kg,anteriore,Metallizzato,"5,1 l/100 km (comb.)
6,2 l/100 km (urbano)
4,5 l/100 km (extraurbano)","Stoffa, Nero",129 g CO2/km (comb.),13960555,Nero,12 mese,,,,,,,,,,,,,,,,,
d612f034-bd3d-47eb-be93-da81ca7a9556,Ford,Monovolume,Benzina,Usato,2019,C-Max,Nero,Manuale,999 cm³,5,5,3,6,Euro 6,1.391 kg,anteriore,Metallizzato,"5,1 l/100 km (comb.)
6,2 l/100 km (urbano)
4,5 l/100 km (extraurbano)","Stoffa, Nero",129 g CO2/km (comb.),13960553,Nero,12 mese,,,,,,,,,,,,,,,,,
038e0b74-5c53-483a-a0ec-9470bafad1ad,Volkswagen,Monovolume,Benzina,Usato,2011,Touran,Nero,Manuale,1.197 cm³,5,7,4,6,Euro 5,,anteriore,,"6,4 l/100 km (comb.)
8 l/100 km (urbano)
5,5 l/100 km (extraurbano)","Altro, Altro",149 g CO2/km (comb.),00121-u17546,Nero,Sì,1,,,,,,,,,,1 (Senza Bollino Polveri Sottili),,,,,,
aad73464-b1cf-42c2-96e3-f0c0cc9f7a46,Volkswagen,Monovolume,Benzina,Usato,2015,Golf Sportsvan,,Manuale,1.197 cm³,5,5,4,6,Euro 6,,anteriore,,"5,1 l/100 km (comb.)
6,3 l/100 km (urbano)
4,4 l/100 km (extraurbano)",,117 g CO2/km (comb.),4104875,,,,,,,,,,,,,,,,,,,
47c8ce4d-4637-4ca7-b090-4a45607d7c29,Mercedes-Benz,Monovolume,Benzina,Usato,2012,B 180,Bianco,Manuale,1.595 cm³,5,5,4,6,Euro 5,1.395 kg,anteriore,Base,"5,9 l/100 km (comb.)
8 l/100 km (urbano)
4,7 l/100 km (extraurbano)","Pelle parziale, Grigio",137 g CO2/km (comb.),13900291,Bianco,,,,,,,,,,,,,,,,,,
76bc873b-1ea6-4604-892d-4d5c5b457532,Opel,Monovolume,Benzina,Usato,2019,Karl,Lilla,Manuale,999 cm³,5,4,3,5,Euro 6,939 kg,anteriore,Base,"4,7 l/100 km (comb.)
5,6 l/100 km (urbano)
4,2 l/100 km (extraurbano)",,106 g CO2/km (comb.),MA64879,Viola,,,,,,,,,,,,,,,,,,
3e2c934b-7825-41c2-8c04-5a7357fe76a6,Opel,Monovolume,Benzina,Usato,2019,Karl,Lilla,Manuale,999 cm³,5,4,3,5,Euro 6,939 kg,anteriore,Base,"4,7 l/100 km (comb.)
5,6 l/100 km (urbano)
4,2 l/100 km (extraurbano)",,106 g CO2/km (comb.),MA64879,Viola,,,,,,,,,,,,,,,,,,
6f87441a-7a10-42ca-ac17-9349e9087cc7,Fiat,Monovolume,Benzina,Usato,2006,Idea,Blu/Azzurro,Manuale,1.368 cm³,5,5,4,5,Euro 4,1.230 kg,anteriore,Metallizzato,"5,7 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",,146 g CO2/km (comb.),13822829,Blu,12 mese,,,,,,Sì,,,,,,,,,,,
f9d8e60d-6dbb-487b-9e73-dbfdf5baf287,Opel,Monovolume,Benzina,Usato,2007,Meriva,Grigio,Manuale,1.364 cm³,5,5,4,5,Euro 4,1.330 kg,anteriore,Metallizzato,"6,2 l/100 km (comb.)
8,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)","Stoffa, Grigio",148 g CO2/km (comb.),13961977,Antracite,,,,,,,Sì,,,,,,,,,,,
367159e7-4463-492b-8ab1-abd8c2064a0d,Mercedes-Benz,Monovolume,Benzina,Usato,2020,B 200,Grigio,,1.950 cm³,5,5,4,8,Euro 6,,anteriore,Metallizzato,"4,2 l/100 km (comb.)
5,1 l/100 km (urbano)
3,8 l/100 km (extraurbano)","Pelle totale, Nero",112 g CO2/km (comb.),4060486,Antracite,16 mese,,,,,,,,,,,,,,,,,
ff0305e7-67c1-4b44-a857-34ec19aaded2,Opel,Monovolume,Benzina,Usato,2004,Meriva,,Manuale,1.598 cm³,5,5,4,5,Euro 4,,anteriore,,"7,3 l/100 km (comb.)
10 l/100 km (urbano)
5,8 l/100 km (extraurbano)",,175 g CO2/km (comb.),4097982,,,,,,,,,,,,,,,,,,,
bf7eeaae-895a-4a08-9c10-ac719f74c1c6,Hyundai,Monovolume,Benzina,Usato,2013,iX20,Grigio,Manuale,1.396 cm³,5,5,4,5,Euro 5,,anteriore,,"6 l/100 km (comb.)
7,2 l/100 km (urbano)
5,3 l/100 km (extraurbano)",,140 g CO2/km (comb.),14214,grigio,,,,,,,,,,,,,,,,,,
03ace7fc-9fa3-429b-9a60-c19edf804ce8,Citroen,Monovolume,Benzina,Usato,2010,Berlingo,Argento,Manuale,1.587 cm³,4,5,4,5,Euro 4,1.472 kg,anteriore,Metallizzato,"8,2 l/100 km (comb.)
10,8 l/100 km (urbano)
6,8 l/100 km (extraurbano)","Stoffa, Grigio",195 g CO2/km (comb.),13961115,Argento,,,,,,,Sì,,,,,,,,,,,
19cc8db0-5495-9166-e053-0100007f6db2,Mercedes-Benz,Monovolume,Benzina,Usato,1996,Vito,Grigio,Manuale,2.000 cm³,4,6,4,5,Euro 2,1.690 kg,,Metallizzato,,"Pelle parziale, Grigio",,,,,,,,,,,,03/2020,05/2021,,,08/2020,,,,,
4d2f8db0-cb34-ae2b-e053-0100007f699e,Ford,Monovolume,Benzina,Usato,2004,Focus C-Max,Argento,Manuale,1.798 cm³,5,5,4,5,Euro 4,1.442 kg,,,,,,,,,,,"7,1 l/100 km (comb.)
9,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",,170 g CO2/km (comb.),,,,,,,,,,,,
90268cb0-31bc-8244-e053-0100007f7a05,Suzuki,Monovolume,Benzina,Usato,2006,Ignis,Grigio,Manuale,1.491 cm³,5,5,4,5,Euro 4,1.095 kg,,,"7,2 l/100 km (comb.)
9,1 l/100 km (urbano)
6,1 l/100 km (extraurbano)",,172 g CO2/km (comb.),,,,,,,,,,,,,,,,,,,,
5c7cfcee-362d-4070-96ef-4ce4a020b099,Opel,Monovolume,Benzina,Usato,2011,Meriva,Argento,Manuale,1.364 cm³,5,5,4,5,Euro 5,1.393 kg,anteriore,Metallizzato,"6,1 l/100 km (comb.)
8 l/100 km (urbano)
5 l/100 km (extraurbano)",Stoffa,143 g CO2/km (comb.),13961971,Argento,12 mese,,,,Sì,,,,,,,,,,,,,
76403d9d-b568-4561-8e70-7fee277ec700,BMW,Monovolume,Benzina,Usato,2020,216,Bianco,Manuale,1.499 cm³,5,5,3,6,Euro 6,1.425 kg,anteriore,Metallizzato,"5,5 l/100 km (comb.)
7,1 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Grigio",125 g CO2/km (comb.),2125254,Mineral White metallizzato,Sì,1,,,,,,,,,,,,,,,,
1872f316-978f-401e-a462-e959c0ecb51e,BMW,Monovolume,Benzina,Usato,2020,216,Blu/Azzurro,Manuale,1.499 cm³,5,5,3,6,Euro 6,1.425 kg,anteriore,Metallizzato,"5,5 l/100 km (comb.)
7,1 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Pelle totale, Nero",125 g CO2/km (comb.),2125415,IMPERIAL BLAU METALLIZZATO,Sì,1,,,,,,,,,,,,,,,,
aa54605a-44b0-45a5-bf9e-996685c14a98,BMW,Monovolume,Benzina,Usato,2020,216,Bianco,Manuale,1.499 cm³,5,5,3,6,Euro 6,1.425 kg,anteriore,Metallizzato,"5,5 l/100 km (comb.)
7,1 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Grigio",125 g CO2/km (comb.),2125125,Mineral White metallizzato,Sì,1,,,,,,,,,,,,,,,,
bfccd576-dd54-488c-bda6-4f532e121a21,BMW,Monovolume,Benzina,Usato,2020,216,Bianco,Manuale,1.499 cm³,5,5,3,6,Euro 6,1.425 kg,anteriore,Metallizzato,"5,5 l/100 km (comb.)
7,1 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Grigio",125 g CO2/km (comb.),2125267,Mineral White metallizzato,Sì,1,,,,,,,,,,,,,,,,
5b773e6f-2f17-42ba-8d49-05b75ae42924,BMW,Monovolume,Benzina,Usato,2020,216,Blu/Azzurro,Manuale,1.499 cm³,5,5,3,6,Euro 6,1.425 kg,anteriore,Metallizzato,"5,5 l/100 km (comb.)
7,1 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Pelle totale, Nero",125 g CO2/km (comb.),2125415,IMPERIAL BLAU METALLIZZATO,Sì,1,,,,,,,,,,,,,,,,
5460c9d6-181c-461b-bb1a-8c54223ec02d,BMW,Monovolume,Benzina,Usato,2020,216,Bianco,Manuale,1.499 cm³,5,5,3,6,Euro 6,1.425 kg,anteriore,Metallizzato,"5,5 l/100 km (comb.)
7,1 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Grigio",125 g CO2/km (comb.),2125267,Mineral White metallizzato,Sì,1,,,,,,,,,,,,,,,,
7b1cd28d-bb3a-43be-8d5e-35690972f10f,BMW,Monovolume,Benzina,Usato,2020,216,Bianco,Manuale,1.499 cm³,5,5,3,6,Euro 6,1.425 kg,anteriore,Metallizzato,"5,5 l/100 km (comb.)
7,1 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Grigio",125 g CO2/km (comb.),2125254,Mineral White metallizzato,Sì,1,,,,,,,,,,,,,,,,
280d72a7-c0cb-4234-85fb-959a5f13f055,BMW,Monovolume,Benzina,Usato,2020,216,Bianco,Manuale,1.499 cm³,5,5,3,6,Euro 6,1.425 kg,anteriore,Metallizzato,"5,5 l/100 km (comb.)
7,1 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Grigio",125 g CO2/km (comb.),2125125,Mineral White metallizzato,Sì,1,,,,,,,,,,,,,,,,
2ad43d6a-12bb-4406-9bcf-39cf796aa0fa,Fiat,Monovolume,Benzina,Usato,2015,500L,Beige,Manuale,875 cm³,5,5,2,6,Euro 6,1.335 kg,anteriore,Metallizzato,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)","Stoffa, Nero",112 g CO2/km (comb.),13961302,Beige,,,Sì,,,,,,,,,,,,,,,
c8a87077-0a41-4570-a4bb-3855334cccc1,Mercedes-Benz,Monovolume,Benzina,Usato,2008,A 150,Beige,Manuale,1.498 cm³,3,5,4,5,Euro 4,1.195 kg,anteriore,Metallizzato,"6,2 l/100 km (comb.)
7,9 l/100 km (urbano)
5,4 l/100 km (extraurbano)","Stoffa, Grigio",148 g CO2/km (comb.),,,12 mese,2,,,,,,Italia,,,,,,,,,,
27618ab0-7a12-c312-e053-0100007f3d81,Citroen,Monovolume,Benzina,Usato,2006,Xsara Picasso,Argento,Manuale,1.587 cm³,5,5,4,5,Euro 4,1.343 kg,,,"7,3 l/100 km (comb.)
9,5 l/100 km (urbano)
6 l/100 km (extraurbano)",,172 g CO2/km (comb.),,,Sì,,Sì,,Sì,,,,01/2020,,,,,,,,,
31cd2836-e25f-41ce-862b-ffccd85aa54b,Fiat,Monovolume,Benzina,Usato,2019,500L,Grigio,Manuale,1.368 cm³,5,5,4,6,Euro 6,,anteriore,Metallizzato,"7 l/100 km (comb.)
8,9 l/100 km (urbano)
5,7 l/100 km (extraurbano)","Stoffa, Grigio",159 g CO2/km (comb.),3772862,Grigio scuro,11 mese,,,,,,,,,,,,,,,,,
5fd52a6a-71fc-42c8-96fe-7ab6be01ab1d,Fiat,Monovolume,Benzina,Usato,2013,500L,Verde,Manuale,875 cm³,5,5,2,6,Euro 6,,anteriore,Metallizzato,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)","Pelle totale, Grigio",112 g CO2/km (comb.),4104149,Verde,12 mese,,,,,,,,,,,,,,,,,
d026422c-afb9-4bc5-a3ea-66b4cbff3ebb,Opel,Monovolume,Benzina,Usato,2019,Combo,Grigio,Manuale,1.199 cm³,5,5,3,6,Euro 6,,anteriore,Metallizzato,"5,5 l/100 km (comb.)
6,3 l/100 km (urbano)
5 l/100 km (extraurbano)","Stoffa, Grigio",125 g CO2/km (comb.),4104349,Grigio,,,,,,,,,,,,,,,,,,
1d0829ee-84ca-4573-942e-f4324a2b77df,Dacia,Monovolume,Benzina,Usato,2013,Duster,Verde,Manuale,1.598 cm³,5,5,4,5,Euro 5,1.337 kg,anteriore,Metallizzato,"7,5 l/100 km (comb.)
8 l/100 km (urbano)
7 l/100 km (extraurbano)","Stoffa, Nero",146 g CO2/km (comb.),,Verde scuro,12 mese,1,Sì,,Sì,,,Italia,06/2020,,,,,,,,,
26aeaef0-6022-4e1f-8600-a9ac8172d725,Mercedes-Benz,Monovolume,Benzina,Usato,2019,B 180,Bianco,Manuale,1.332 cm³,5,5,4,6,Euro 6,1.385 kg,anteriore,,"5,4 l/100 km (comb.)
7,2 l/100 km (urbano)
4,4 l/100 km (extraurbano)",,124 g CO2/km (comb.),2081249,BIANCO,Sì,1,,,,,,,,,,,,,,,,
3ea2a098-dbf5-43a0-abb6-ce73873823d4,Suzuki,Monovolume,Benzina,Usato,2009,Splash,Bianco,Manuale,996 cm³,5,5,3,5,Euro 4,1.050 kg,anteriore,Base,"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,4 l/100 km (extraurbano)","Stoffa, Grigio",119 g CO2/km (comb.),13930641,Bianco,12 mese,,,,,,Sì,,,,,,,,,,,
d8643f7f-330f-4c9e-b6b6-665bbbae08fb,Toyota,Monovolume,Benzina,Usato,2011,Verso-S,Grigio,Automatico,1.329 cm³,5,5,4,1,Euro 5,1.150 kg,anteriore,Metallizzato,"5,2 l/100 km (comb.)
6,2 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Grigio",120 g CO2/km (comb.),,,,1,,,,,,,,,,,,,,,,
eb41dc56-ab17-48ee-820a-55ffafabc67f,Fiat,Monovolume,Benzina,Usato,2020,500X,Rosso,Manuale,999 cm³,5,5,3,6,Euro 6d-TEMP,1.320 kg,anteriore,,"5,4 l/100 km (comb.)
6,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Grigio",130 g CO2/km (comb.),,Rosso Passione,24 mese,1,,,Sì,,,Italia,,,,,,,,,,
b12f630e-388b-4514-ba28-bf4797537085,Mercedes-Benz,Monovolume,Benzina,Usato,2009,B 170,Nero,Automatico,1.698 cm³,5,5,4,7,Euro 4,1.310 kg,anteriore,Base,"6,6 l/100 km (comb.)
8,4 l/100 km (urbano)
5,7 l/100 km (extraurbano)","Stoffa, Nero",157 g CO2/km (comb.),13908766,Nero,,,,,,,,,,,,,,,,,,
d177dbf6-1a6d-4740-b262-c645d4f69cb4,Mercedes-Benz,Monovolume,Benzina,Usato,2019,B 180,Bianco,Manuale,1.332 cm³,5,5,4,,Euro 6,1.385 kg,anteriore,Base,,"Pelle parziale, Nero",124 g CO2/km (comb.),1907083,Bianco,,,,,,,,,,11/2023,,,,,,,,
da14284e-9f51-4b79-87c5-39939967e9fb,Fiat,Monovolume,Benzina,Usato,2014,500L,Rosso,Manuale,875 cm³,5,5,2,6,Euro 6,,anteriore,Metallizzato,"5,1 l/100 km (comb.)
6 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Grigio",119 g CO2/km (comb.),2693699,,,1,,,,,,Italia,,,,,,,,,,
0fca8340-66ee-4cd7-9c13-43bbea847e2e,Volkswagen,Monovolume,Benzina,Usato,2019,Caddy,Grigio,Manuale,1.395 cm³,4,5,4,6,Euro 6,,anteriore,Metallizzato,"4,1 l/100 km (comb.)
5,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",,113 g CO2/km (comb.),4100607,Grigio,,,,,,,,,,,,,,,,,,
d24d6dec-3f81-4861-b74d-74e566a9caaf,Fiat,Monovolume,Benzina,Usato,2013,500L,Bianco,Manuale,875 cm³,5,5,2,6,Euro 6,,anteriore,,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)",,112 g CO2/km (comb.),4103316,Bianco,,,,,,,,,,,,,,,,,,
6f3ea876-fc98-4951-b16c-af292043c7c2,Hyundai,Monovolume,Benzina,Usato,2014,iX20,Grigio,Manuale,1.396 cm³,5,5,4,5,Euro 5,1.343 kg,anteriore,Metallizzato,"6 l/100 km (comb.)
7,2 l/100 km (urbano)
5,3 l/100 km (extraurbano)",,140 g CO2/km (comb.),13955418,Grigio,,,,,,,Sì,,,,,,,,,,,
a80efc83-93ad-4088-a632-81f3264c1e1c,Fiat,Monovolume,Benzina,Usato,2019,500L,Grigio,Manuale,1.368 cm³,5,5,4,6,Euro 6d-TEMP,1.395 kg,anteriore,Metallizzato,"6,8 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)","Stoffa, Nero",154 g CO2/km (comb.),,Grigio moda,,,,,,,Sì,,,,,,,,,,,
20dfe696-0e06-424e-a509-6f693f547708,Renault,Monovolume,Benzina,Usato,1999,Kangoo,Grigio,Manuale,1.149 cm³,4,5,4,5,Euro 2,1.095 kg,anteriore,Metallizzato,"6,9 l/100 km (comb.)
8,3 l/100 km (urbano)
6,1 l/100 km (extraurbano)",,,13958893,Grigio scuro,,,,,,,Sì,,,,,,,,,,,
f4bc7589-1ac2-45ce-8e6b-a14d6c90d4df,Hyundai,Monovolume,Benzina,Usato,2002,Trajet,Blu/Azzurro,Manuale,1.991 cm³,5,7,4,5,,1.887 kg,anteriore,Metallizzato,"9,3 l/100 km (comb.)
12,9 l/100 km (urbano)
7,2 l/100 km (extraurbano)",,,13958798,Azzurro,,,,,,,,,,,,,,,,,,
be8aaa31-c62c-43a1-be70-9a0bc3ccbdec,Volkswagen,Monovolume,Benzina,Usato,2011,Touran,Grigio,Manuale,1.390 cm³,5,7,4,6,Euro 5,,anteriore,,"6,8 l/100 km (comb.)
8,9 l/100 km (urbano)
5,6 l/100 km (extraurbano)",,159 g CO2/km (comb.),4102827,Grigio,,,,,,,,,,,,,,,,,,
9037469e-9db2-4a20-a4a7-0ebd18b29250,Fiat,Monovolume,Benzina,Usato,2020,500L,Blu/Azzurro,Manuale,1.368 cm³,5,5,4,6,Euro 6,1.375 kg,anteriore,Metallizzato,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)","Stoffa, Grigio",140 g CO2/km (comb.),13954836,Bicolore Blu/Grigio,24 mese,,,,,,Sì,,,,,,,,,,,
eab7be47-cca3-4e0b-8afd-d2098e9e2055,Fiat,Monovolume,Benzina,Usato,2013,Doblo,Grigio,Manuale,1.368 cm³,5,5,4,5,Euro 5,1.415 kg,anteriore,Base,"7,2 l/100 km (comb.)
9,3 l/100 km (urbano)
5,9 l/100 km (extraurbano)",,166 g CO2/km (comb.),13955958,Antracite,,,,,,,Sì,,,,,,,,,,,
302b1f54-f11c-472e-a82e-415780c187ec,Ford,Monovolume,Benzina,Usato,2014,Grand C-Max,Grigio,Manuale,998 cm³,5,7,3,6,Euro 5,1.477 kg,anteriore,Metallizzato,"5,1 l/100 km (comb.)
6,3 l/100 km (urbano)
4,5 l/100 km (extraurbano)","Stoffa, Grigio",117 g CO2/km (comb.),13955872,Grigio,12 mese,,,,,,,,,,,,,,,,,
d2f87271-82b7-43b7-9fc5-666ec718e5b9,BMW,Monovolume,Benzina,Usato,2019,225,Argento,Automatico,1.499 cm³,5,5,3,6,Euro 6d-TEMP,1.735 kg,4x4,Metallizzato,"2,1 l/100 km (comb.)
2,3 l/100 km (urbano)
2 l/100 km (extraurbano)","Stoffa, Nero",52 g CO2/km (comb.),13940536,Argento,24 mese,,Sì,,,,,,,,,,,,,,,
c5e68c9f-9a2b-4350-9b37-b99d40bbf4b0,Suzuki,Monovolume,Benzina,Usato,2007,Ignis,Grigio,Manuale,1.491 cm³,5,5,4,5,Euro 4,,4x4,,"7,2 l/100 km (comb.)
9,1 l/100 km (urbano)
6,1 l/100 km (extraurbano)","Altro, Altro",172 g CO2/km (comb.),66545185,,,,,,,,,,,,,1 (Senza Bollino Polveri Sottili),,,,,,
ddb41066-a23c-474a-b90c-3149e42cf686,Opel,Monovolume,Benzina,Usato,2008,Meriva,Grigio,Manuale,1.364 cm³,5,5,4,5,Euro 4,1.330 kg,anteriore,,"6,2 l/100 km (comb.)
8,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)","Pelle totale, Nero",148 g CO2/km (comb.),2124586,GRIGIO,,1,,,,,Sì,,01/2020,,,,,,,,,
bd141988-2de1-476e-8f45-6d13c8f7f579,Mercedes-Benz,Monovolume,Benzina,Usato,2008,A 150,Nero,Manuale,1.498 cm³,3,5,4,5,Euro 4,,anteriore,Base,"6,2 l/100 km (comb.)
7,9 l/100 km (urbano)
5,4 l/100 km (extraurbano)",,148 g CO2/km (comb.),4101582,Nero,,1,,,,,,,,,,,,,,,,
c6f50650-07bd-4035-ba62-6dd0f0a5cfee,Fiat,Monovolume,Benzina,Usato,2017,500L,Grigio,Manuale,1.368 cm³,5,5,4,6,Euro 6,,anteriore,Metallizzato,"6,4 l/100 km (comb.)
8,4 l/100 km (urbano)
5,3 l/100 km (extraurbano)","Pelle totale, Nero",149 g CO2/km (comb.),4101055,Grigio,12 mese,,,,,,,,,,,,,,,,,
