File,id_annuncio,Marca,Carrozzeria,Alimentazione,Tipo di veicolo,Modello,Colore esterno,Tipo di cambio,Cilindrata,Porte,Posti a sedere,Cilindri,Marce,Classe emissioni,Peso a vuoto,Tipo di unità,Rivestimenti,Tipo di vernice,Proprietari,Usato Garantito,Tagliandi certificati,Consumo carburante,Emissioni di CO2,Veicolo per non fumatori,Ultimo tagliando,Per neopatentati,_ - _ - Prossima revisione,_ - _ - Emissioni di CO21,_ - _ - Consumo carburante:1,_ - _ - Prossima nuova,_ - _ - Numero della chiave
singole_pagine_fuel_D_condition_U.json,8ca8784c-4843-4afe-a65a-35bb73a225de,Ford,City car,Diesel (Filtro antiparticolato),Usato,Fiesta,Bianco,Manuale,1560 ,3,5,4,5,Euro 4,1100,anteriore,,Base,1,,,"4,2 l/100 km (comb.)
5,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",110,,,,,,,,
singole_pagine_fuel_D_condition_U.json,fa7aec5f-caf1-422a-b66a-9b9f5ad59c14,DS Automobiles,City car,Diesel (Filtro antiparticolato),Usato,DS 3,Bianco,Manuale,1398 ,,5,,,,,anteriore,"Pelle parziale, Nero",,,,,,,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,8ef2d912-895d-421d-93f9-9d9af557a8b0,Alfa Romeo,City car,Diesel (Filtro antiparticolato),Usato,MiTo,Nero,Manuale,1248 ,3,4,4,5,Euro 6,1225,anteriore,,Base,,,,"3,4 l/100 km (comb.)
4,3 l/100 km (urbano)
2,9 l/100 km (extraurbano)",89,,,,,,,,
singole_pagine_fuel_D_condition_U.json,029c04a1-fb43-4793-bb2d-cdcc41c0c899,Volkswagen,City car,Diesel (Filtro antiparticolato),Usato,Polo,Grigio,Manuale,1422 ,3,5,3,5,Euro 6,1152,anteriore,"Stoffa, Grigio",Metallizzato,1,Sì,Sì,"3,6 l/100 km (comb.)
4,4 l/100 km (urbano)
3,2 l/100 km (extraurbano)",94,,,Sì,07/2020,,,,
singole_pagine_fuel_D_condition_U.json,4b3efedb-c528-417f-a381-96a58484121d,Fiat,City car,Diesel,Usato,Panda,Rosso,Manuale,1248 ,5,5,4,5,Euro 5,1135,4x4,Pelle parziale,,1,12 mese,Sì,"4,9 l/100 km (comb.)
6,4 l/100 km (urbano)
4 l/100 km (extraurbano)",128,Sì,09/2020,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,89ce4361-18b8-4823-a5ed-b6fbe65789fd,Peugeot,City car,Diesel (Filtro antiparticolato),Usato,207,Bianco,Manuale,1398 ,3,2,4,5,Euro 5,1235,anteriore,,Base,,,,"4,5 l/100 km (comb.)
5,8 l/100 km (urbano)
3,8 l/100 km (extraurbano)",110,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,77673cf1-a129-431e-9362-f59d0cd1c369,Audi,City car,Diesel,Usato,A2,Grigio,Manuale,1422 ,5,4,3,5,Euro 4,1065,anteriore,"Stoffa, Nero",Metallizzato,2,12 mese,Sì,"4,4 l/100 km (comb.)
5,7 l/100 km (urbano)
3,6 l/100 km (extraurbano)",119,Sì,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,6bc7868b-bc92-440c-b18b-26d4d5fa1d4c,Fiat,City car,Diesel,Usato,Idea,Grigio,Manuale,1248 ,5,5,4,5,Euro 4,1275,anteriore,"Stoffa, Nero",,,12 mese,Sì,"5,1 l/100 km (comb.)
6,2 l/100 km (urbano)
4,5 l/100 km (extraurbano)",135,Sì,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,fc6781ba-a678-41a3-acbd-65578a32318a,Ford,City car,Diesel,Usato,Fiesta,,Manuale,1499 ,5,5,,,,,anteriore,"Altro, Altro",,,Sì,,"3,6 l/100 km (comb.)
4,3 l/100 km (urbano)
3,2 l/100 km (extraurbano)",930,,,,,,,,
singole_pagine_fuel_D_condition_U.json,af0e041d-7643-4a01-9902-09b915c170cf,Fiat,City car,Diesel (Filtro antiparticolato),Usato,500,Lilla,Manuale,1248 ,3,4,4,5,Euro 4,1055,anteriore,"Stoffa, Beige",,,,,"4,2 l/100 km (comb.)
5,3 l/100 km (urbano)
3,6 l/100 km (extraurbano)",110,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,1a5cc672-1466-4ca7-bc5f-5cfa69011077,Ford,City car,Diesel,Usato,Fiesta,Grigio,Manuale,1399 ,3,5,4,5,Euro 4,1139,anteriore,"Stoffa, Nero",Metallizzato,,,,"4,5 l/100 km (comb.)
5,8 l/100 km (urbano)
3,8 l/100 km (extraurbano)",119,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,5347cc00-2431-4c22-9d58-1f5a323c3838,Audi,City car,Diesel (Filtro antiparticolato),Usato,A3,Bianco,Manuale,1968 ,3,5,4,6,Euro 6,1355,anteriore,"Stoffa, Grigio",Base,1,24 mese,,"4,1 l/100 km (comb.)
5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",108,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,3c4ece23-b10d-4229-b732-250f1b98eecc,MINI,City car,Diesel (Filtro antiparticolato),Usato,Cooper D,Nero,Manuale,1496 ,3,4,3,6,Euro 6,1210,anteriore,"Stoffa, Nero",Metallizzato,,24 mese,,"3,5 l/100 km (comb.)
4,3 l/100 km (urbano)
3,1 l/100 km (extraurbano)",92,,,,,,,,
singole_pagine_fuel_D_condition_U.json,0827fb41-9b00-4acb-880f-35c9afa6e8f7,MINI,City car,Diesel (Filtro antiparticolato),Usato,Cooper D,Argento,Manuale,1496 ,3,4,3,6,Euro 6,1210,anteriore,"Stoffa, Nero",Metallizzato,,24 mese,,"3,8 l/100 km (comb.)
4,3 l/100 km (urbano)
3,5 l/100 km (extraurbano)",99,,,,,,,,
singole_pagine_fuel_D_condition_U.json,073471f1-90f1-4f68-bf8c-646af7a8d225,MINI,City car,Diesel (Filtro antiparticolato),Usato,One D,Verde,Manuale,1496 ,3,4,3,6,Euro 6,1190,anteriore,"Stoffa, Nero",Metallizzato,,24 mese,,"3,4 l/100 km (comb.)
3,9 l/100 km (urbano)
3,1 l/100 km (extraurbano)",89,,,,,,,,
singole_pagine_fuel_D_condition_U.json,e53f0d1d-794a-4fc8-8456-2bf01b98943a,Fiat,City car,Diesel (Filtro antiparticolato),Usato,500,Nero,Manuale,1248 ,3,4,4,5,Euro 5,,anteriore,Pelle parziale,Metallizzato,1,60 mese,,"3,9 l/100 km (comb.)
5 l/100 km (urbano)
3,3 l/100 km (extraurbano)",104,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,a287beaf-8126-0a51-e053-0100007fbc55,BMW,City car,Diesel (Filtro antiparticolato),Usato,X3,Argento,Automatico,1995 ,5,5,4,6,Euro 5,1790,4x4,"Pelle totale, Grigio",Metallizzato,2,,Sì,"5,6 l/100 km (comb.)
6,7 l/100 km (urbano)
5 l/100 km (extraurbano)",149,Sì,05/2020,,10/2020,,,,
singole_pagine_fuel_D_condition_U.json,02995db5-013d-4164-9dac-d71664815738,Citroen,City car,Diesel,Usato,DS3,Grigio,Manuale,,3,,,,,,,"Stoffa, Nero",Metallizzato,,,,,,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,47bcd242-14db-4681-9b91-bf70625a0f73,Alfa Romeo,City car,Diesel (Filtro antiparticolato),Usato,MiTo,Argento,Manuale,1248 ,3,4,4,6,Euro 4,1225,anteriore,"Stoffa, Grigio",,,,,"4,5 l/100 km (comb.)
5,9 l/100 km (urbano)
3,9 l/100 km (extraurbano)",119,,10/2019,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,98d4a6b6-4362-40b2-bdd9-1bec245f6922,Audi,City car,Diesel (Filtro antiparticolato),Usato,A1,Nero,Manuale,1422 ,3,4,3,5,Euro 6,1165,anteriore,"Stoffa, Grigio",Metallizzato,,12 mese,,"3,4 l/100 km (comb.)
3,9 l/100 km (urbano)
3,1 l/100 km (extraurbano)",89,,,,,,,,
singole_pagine_fuel_D_condition_U.json,a57e72e5-7b63-448e-8aa3-e3eb2a705868,Audi,City car,Diesel (Filtro antiparticolato),Usato,A1,Nero,Manuale,1422 ,3,4,3,5,Euro 6,1165,anteriore,"Stoffa, Grigio",Metallizzato,,12 mese,,"3,4 l/100 km (comb.)
3,9 l/100 km (urbano)
3,1 l/100 km (extraurbano)",89,,,,,,,,
singole_pagine_fuel_D_condition_U.json,5f9df002-78c9-48cb-bdc7-39db1a4ae8aa,Toyota,City car,Diesel (Filtro antiparticolato),Usato,Yaris,Bianco,Manuale,1364 ,3,5,4,6,Euro 5,1150,anteriore,,Base,,12 mese,,"3,9 l/100 km (comb.)
4,8 l/100 km (urbano)
3,5 l/100 km (extraurbano)",103,,,,,,,,
singole_pagine_fuel_D_condition_U.json,0c0ab874-3f66-4c9e-ae58-814492a66d89,Renault,City car,Diesel,Usato,Clio,Bianco,Manuale,1461 ,5,5,4,5,Euro 6,,anteriore,"Stoffa, Nero",,,,,"3,3 l/100 km (comb.)
3,5 l/100 km (urbano)
3,1 l/100 km (extraurbano)",85,,,,,,,,
singole_pagine_fuel_D_condition_U.json,49a468ab-11ef-407b-9233-e10e22c332c4,Iveco,City car,Diesel,Usato,Daily,Blu/Azzurro,Manuale,2287 ,2,3,4,6,,,posteriore,"Stoffa, Nero",Base,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,c3f49832-ebd0-43dd-b900-1fa07c58f85e,Ford,City car,Diesel (Filtro antiparticolato),Usato,Fiesta,Nero,Manuale,1499 ,3,5,4,5,Euro 6,1108,anteriore,,Base,1,12 mese,,"3,6 l/100 km (comb.)
4,3 l/100 km (urbano)
3,2 l/100 km (extraurbano)",94,Sì,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,2fba158b-7ccd-49e9-aff9-f3a4178ff728,MINI,City car,Diesel (Filtro antiparticolato),Usato,Cooper D,Bianco,Automatico,1995 ,3,4,4,6,Euro 5,1120,anteriore,"Stoffa, Nero",Base,,12 mese,,"5,1 l/100 km (comb.)
6,8 l/100 km (urbano)
4,1 l/100 km (extraurbano)",135,,,,,,,,
singole_pagine_fuel_D_condition_U.json,c57fd8ef-ff86-4a14-b79e-8f995ed01278,Audi,City car,Diesel (Filtro antiparticolato),Usato,A1,Rosso,Manuale,1598 ,3,4,4,5,Euro 5,1215,anteriore,"Stoffa, Grigio",Base,,12 mese,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,5 l/100 km (extraurbano)",99,,,,,,,,
singole_pagine_fuel_D_condition_U.json,ee61ab6a-6d5a-44f6-97bd-5388ccc81b32,Fiat,City car,Diesel (Filtro antiparticolato),Usato,500,Bianco,Manuale,1248 ,3,4,4,5,Euro 4,1055,anteriore,Stoffa,Base,1,,,"4,2 l/100 km (comb.)
5,3 l/100 km (urbano)
3,6 l/100 km (extraurbano)",110,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,a7d4917c-5b87-4096-a515-9d3215b1eaea,Peugeot,City car,Diesel,Usato,208,Nero,Manuale,1499 ,5,5,4,6,Euro 6,,anteriore,"Stoffa, Nero",Metallizzato,1,12 mese,Sì,"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,4 l/100 km (extraurbano)",98,,,,,,,,
singole_pagine_fuel_D_condition_U.json,968c7845-2164-4a31-97fc-ebede1cc7b9e,smart,City car,Diesel (Filtro antiparticolato),Usato,forTwo,Bronzo,Automatico,799 ,3,2,3,5,Euro 5,845,posteriore,"Stoffa, Nero",Metallizzato,,,,"3,3 l/100 km (comb.)
3,4 l/100 km (urbano)
3,2 l/100 km (extraurbano)",86,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,13bbbc51-a819-45a1-b224-4ad68eab6bf1,smart,City car,Diesel,Usato,forTwo,Grigio,Automatico,799 ,3,2,3,6,Euro 3,805,posteriore,"Stoffa, Grigio",Metallizzato,3,,,"3,4 l/100 km (comb.)
3,9 l/100 km (urbano)
3,1 l/100 km (extraurbano)",90,Sì,,Sì,05/2021,,,,
singole_pagine_fuel_D_condition_U.json,cc71f850-a7df-41c7-a122-6742bff5df3c,Fiat,City car,Diesel (Filtro antiparticolato),Usato,500,Bianco,Manuale,1248 ,3,4,4,5,Euro 4,1055,anteriore,"Stoffa, Grigio",Base,3,12 mese,,"4,2 l/100 km (comb.)
5,3 l/100 km (urbano)
3,6 l/100 km (extraurbano)",110,,,Sì,04/2022,,,,
singole_pagine_fuel_D_condition_U.json,ba0af265-25ea-4d04-a932-83909cc9ec44,MINI,City car,Diesel,Usato,Cooper SD,Grigio,Automatico,1995 ,5,,,8,,,anteriore,"Pelle totale, Nero",,,24 mese,Sì,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,2fb69642-7b3b-4a0e-93c8-49ed8e86e3fe,Volkswagen,City car,Diesel (Filtro antiparticolato),Usato,Maggiolino,Nero,Manuale,1598 ,3,4,4,5,Euro 5,1462,anteriore,"Stoffa, Grigio",Metallizzato,,Sì,Sì,"4,7 l/100 km (comb.)
5,6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",124,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,cb0863a8-f5c2-46b6-bd43-a3aebfdf35a2,Citroen,City car,Diesel (Filtro antiparticolato),Usato,C3,Bianco,Manuale,1560 ,5,2,4,5,Euro 6,1261,anteriore,"Stoffa, Grigio",Metallizzato,1,,Sì,"3,5 l/100 km (comb.)
4,2 l/100 km (urbano)
3,1 l/100 km (extraurbano)",92,Sì,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,3e1057ca-028d-41ed-a1d0-10357b6d16de,Citroen,City car,Diesel,Usato,C3,Grigio,Manuale,1398 ,,5,,,,,anteriore,"Stoffa, Nero",,,,,,,,,,03/2019,,,,
singole_pagine_fuel_D_condition_U.json,003b75e2-fbd3-4184-a54c-317b5bd02216,Ligier,City car,Diesel,Usato,Due,Argento,Automatico,470 ,,,,,Euro 2,,anteriore,"Pelle totale, Nero",Metallizzato,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,5c8e5fc9-6e57-4e99-a3ca-8828ba71d1fe,MINI,City car,Diesel (Filtro antiparticolato),Usato,Cooper D,Rosso,Manuale,1496 ,3,4,3,6,Euro 6,1210,anteriore,"Stoffa, Nero",Metallizzato,,12 mese,,"3,5 l/100 km (comb.)
4,3 l/100 km (urbano)
3,1 l/100 km (extraurbano)",92,,,,,,,,
singole_pagine_fuel_D_condition_U.json,9aa3376f-3ece-4274-a6a0-8517c3b3b773,Ford,City car,Diesel,Usato,Fiesta,Argento,Manuale,1399 ,3,5,4,5,Euro 3,1138,anteriore,,,,,,"4,4 l/100 km (comb.)
5,4 l/100 km (urbano)
3,8 l/100 km (extraurbano)",117,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,76bbcc26-d612-444b-90cf-5b9987184ba5,Fiat,City car,Diesel,Usato,Panda,Bianco,Manuale,,,,,,Euro 5,,,Grigio,,1,,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,ab031352-859f-4fce-b9b0-cf55528a7b13,Fiat,City car,Diesel,Usato,Panda,Bianco,Manuale,,5,5,4,5,,,anteriore,"Stoffa, Beige",,1,12 mese,Sì,,,Sì,08/2020,,,,,,
singole_pagine_fuel_D_condition_U.json,2c3a4b52-d7f7-47a3-af5f-1b01e05dc9a2,Peugeot,City car,Diesel,Usato,206,Bianco,Manuale,1398 ,3,2,4,5,Euro 4,,anteriore,,Base,,Sì,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,afe2484b-3111-48c9-8b6e-306bd3dc3abf,Opel,City car,Diesel (Filtro antiparticolato),Usato,Corsa,Argento,Manuale,1248 ,3,5,4,5,Euro 5,1205,anteriore,Stoffa,Metallizzato,,,,"4,2 l/100 km (comb.)
5,3 l/100 km (urbano)
3,6 l/100 km (extraurbano)",112,Sì,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,8f967f8e-6a0e-4229-9a59-ecd222f25967,Ford,City car,Diesel (Filtro antiparticolato),Usato,Fiesta,Grigio,Manuale,1499 ,5,5,4,5,,,anteriore,"Stoffa, Nero",Metallizzato,,12 mese,Sì,"3,5 l/100 km (comb.)
3,8 l/100 km (urbano)
3,4 l/100 km (extraurbano)",,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,adea1994-68a0-4a8f-9e16-6f1fbf2e0a45,Volkswagen,City car,Diesel (Filtro antiparticolato),Usato,Polo,Argento,Manuale,1598 ,5,5,3,5,Euro 5,,anteriore,"Stoffa, Nero",Metallizzato,1,12 mese,Sì,"4,2 l/100 km (comb.)
5,1 l/100 km (urbano)
3,6 l/100 km (extraurbano)",,Sì,08/2019,,,,,,
singole_pagine_fuel_D_condition_U.json,8e6e3f3d-2112-44d3-854f-cbb7b5107250,SEAT,City car,Diesel,Usato,Ibiza,Nero,Manuale,1598 ,3,5,4,5,Euro 5,1170,anteriore,"Stoffa, Grigio",Metallizzato,1,12 mese,Sì,"4,2 l/100 km (comb.)
5,1 l/100 km (urbano)
3,6 l/100 km (extraurbano)",109,Sì,,,05/2020,,,,
singole_pagine_fuel_D_condition_U.json,c68a5190-96bb-4f31-bc7b-00969cb933a8,Audi,City car,Diesel,Usato,A1,Grigio,Manuale,1422 ,5,4,,,Euro 6,,anteriore,,Base,,Sì,,"3,7 l/100 km (comb.)
4,2 l/100 km (urbano)
3,4 l/100 km (extraurbano)",97,,,,,,,,
singole_pagine_fuel_D_condition_U.json,8e433c36-3427-4869-9680-fe637445a726,Volkswagen,City car,Diesel,Usato,Polo,Grigio,Manuale,1598 ,5,5,,,Euro 6,,anteriore,,Base,,Sì,,"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",97,,,,,,,,
singole_pagine_fuel_D_condition_U.json,b166c0b9-a959-4dac-a2d3-c89ae74f9e08,Opel,City car,Diesel,Usato,Meriva,Argento,Manuale,1248 ,5,5,4,5,Euro 5,1437,anteriore,"Stoffa, Nero",Metallizzato,1,,,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",129,Sì,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,254a4830-4129-4fad-81cc-9f9ea3580fe3,Ford,City car,Diesel,Usato,Fiesta,Verde,Manuale,1398 ,3,5,4,5,Euro 4,1086,anteriore,"Stoffa, Grigio",Metallizzato,,12 mese,Sì,"4,2 l/100 km (comb.)
5,3 l/100 km (urbano)
3,5 l/100 km (extraurbano)",110,,,Sì,10/2021,,,,
singole_pagine_fuel_D_condition_U.json,43924a16-a65f-492e-b119-6cf645b4980d,MINI,City car,Diesel (Filtro antiparticolato),Usato,Cooper D,Argento,Automatico,1496 ,3,4,3,8,Euro 6,1210,anteriore,"Stoffa, Nero",Base,,24 mese,,"3,8 l/100 km (comb.)
4,3 l/100 km (urbano)
3,5 l/100 km (extraurbano)",99,,,,,,,,
singole_pagine_fuel_D_condition_U.json,f1bf482e-d23b-4594-b81e-48d6c98d7dfe,Volkswagen,City car,Diesel,Usato,New Beetle,Bianco,Manuale,1896 ,3,4,4,5,Euro 4,1321,anteriore,"Pelle totale, Nero",Base,,,,"5,4 l/100 km (comb.)
6,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",143,,,,,,,,
singole_pagine_fuel_D_condition_U.json,64e301a0-7311-42d3-b51a-a3575a5ecfe0,Iveco,City car,Diesel,Usato,Daily,Giallo,Manuale,3000 ,,,,6,,,,,Base,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,a047d9ea-9f38-4b74-9e28-7b37a7a0e293,Fiat,City car,Diesel,Usato,Panda,Bianco,Manuale,,,,,,Euro 6,,,Grigio,,1,,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,3bfa5b64-b517-4ea3-8250-805b0e279e22,Mercedes-Benz,City car,Diesel (Filtro antiparticolato),Usato,A 160,Blu/Azzurro,Manuale,1461 ,5,5,4,6,Euro 5,1320,anteriore,"Stoffa, Altro",,,,,"3,8 l/100 km (comb.)
4,5 l/100 km (urbano)
3,3 l/100 km (extraurbano)",,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,5141544c-79cf-4382-b1a6-6d2ef714f360,smart,City car,Diesel (Filtro antiparticolato),Usato,forTwo,Nero,Automatico,799 ,3,2,3,5,Euro 5,845,posteriore,"Pelle parziale, Nero",Metallizzato,1,12 mese,Sì,"3,3 l/100 km (comb.)
3,4 l/100 km (urbano)
3,2 l/100 km (extraurbano)",86,Sì,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,3513c4c0-469d-4725-8a57-7d9f0f70a327,Volkswagen,City car,Diesel (Filtro antiparticolato),Usato,Maggiolino,Nero,Automatico,1968 ,3,4,4,6,Euro 5,1395,anteriore,"Pelle parziale, Nero",Base,,12 mese,Sì,"4,9 l/100 km (comb.)
6,3 l/100 km (urbano)
4,2 l/100 km (extraurbano)",129,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,5c100117-b262-47fe-a6e7-d622f1ab0a69,Toyota,City car,Diesel (Filtro antiparticolato),Usato,Yaris,Nero,Manuale,,5,5,4,5,Euro 5,,anteriore,"Stoffa, Nero",Metallizzato,,,,,,,09/2020,,,,,,
singole_pagine_fuel_D_condition_U.json,d040c336-536a-4cb2-9f04-b73f4d41f3c7,Audi,City car,Diesel,Usato,A1,Bianco,Manuale,1598 ,5,5,,5,Euro 5,,anteriore,"Stoffa, Nero",,1,Sì,,,,,,,07/2018,,,,
singole_pagine_fuel_D_condition_U.json,588bd2cc-dfbf-40b2-ac64-529da405f8e9,Volkswagen,City car,Diesel,Usato,Polo,Grigio,Manuale,1598 ,5,5,,,Euro 6,,anteriore,,Base,,Sì,,"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",97,,,,,,,,
singole_pagine_fuel_D_condition_U.json,ca02710a-39d4-4939-bb68-d361b5f803ad,Volkswagen,City car,Diesel,Usato,Polo,Grigio,Manuale,1598 ,5,5,,,Euro 6,,anteriore,,Base,,Sì,,"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",97,,,,,,,,
singole_pagine_fuel_D_condition_U.json,8a8c2988-0b60-474b-b958-4787520e5cca,Renault,City car,Diesel (Filtro antiparticolato),Usato,Clio,Bianco,Manuale,1461 ,3,5,4,5,Euro 5,,anteriore,"Stoffa, Altro",,,,,"4 l/100 km (comb.)
4,9 l/100 km (urbano)
3,5 l/100 km (extraurbano)",,,,,,,,,
singole_pagine_fuel_D_condition_U.json,e7f12bc5-7795-43f0-a73d-ed506c9169f4,Fiat,City car,Diesel (Filtro antiparticolato),Usato,500,Blu/Azzurro,Manuale,1248 ,3,4,4,,Euro 6,980,anteriore,"Stoffa, Grigio",Metallizzato,,12 mese,Sì,"3,4 l/100 km (comb.)
4,1 l/100 km (urbano)
3 l/100 km (extraurbano)",89,Sì,,,06/2022,,,,
singole_pagine_fuel_D_condition_U.json,1f60b1b9-0805-4aff-8a4c-1abbaddd9684,Fiat,City car,Diesel (Filtro antiparticolato),Usato,500,Grigio,Manuale,1248 ,3,4,4,,Euro 6,980,anteriore,"Pelle parziale, Nero",Metallizzato,,12 mese,Sì,"3,4 l/100 km (comb.)
4,1 l/100 km (urbano)
3 l/100 km (extraurbano)",89,Sì,,,03/2021,,,,
singole_pagine_fuel_D_condition_U.json,1dd8ba09-ae60-408c-806e-61e4c12a7019,Fiat,City car,Diesel,Usato,Punto Evo,Bianco,Manuale,1248 ,3,4,4,5,Euro 4,1145,anteriore,"Stoffa, Nero",Metallizzato,,Sì,,"4,5 l/100 km (comb.)
6,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",109,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,da813c9a-1e99-4e90-a79e-785972782a14,Renault,City car,Diesel,Usato,Clio,Nero,Manuale,1461 ,5,5,4,5,Euro 6,,anteriore,"Altro, Nero",Metallizzato,,12 mese,,"3,3 l/100 km (comb.)
3,5 l/100 km (urbano)
3,1 l/100 km (extraurbano)",85,,,,,,,,
singole_pagine_fuel_D_condition_U.json,79adb092-ed52-4648-8596-66f0a30ebca6,MINI,City car,Diesel (Filtro antiparticolato),Usato,Cooper D,Argento,Manuale,1598 ,3,4,4,6,Euro 5,1165,anteriore,"Pelle parziale, Nero",Metallizzato,,,,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",99,,,,,,,,
singole_pagine_fuel_D_condition_U.json,393c40a3-a6b0-4e12-8aab-caa02bb8621c,MINI,City car,Diesel (Filtro antiparticolato),Usato,One D,Nero,Manuale,1496 ,3,4,3,6,Euro 6,1190,anteriore,"Stoffa, Nero",Base,1,Sì,Sì,"3,4 l/100 km (comb.)
3,9 l/100 km (urbano)
3,1 l/100 km (extraurbano)",89,Sì,,,06/2021,,,,
singole_pagine_fuel_D_condition_U.json,9972c321-edc3-49e8-ac89-de3faf449155,Fiat,City car,Diesel,Usato,500,Bianco,Manuale,1268 ,2,4,4,5,Euro 6,980,anteriore,"Stoffa, Grigio",,,12 mese,,"5,3 l/100 km (comb.)
6,6 l/100 km (urbano)
4,6 l/100 km (extraurbano)",124,,,,,,,,
singole_pagine_fuel_D_condition_U.json,48e59f2b-8842-4c31-9c2a-73d88cb262d3,MINI,City car,Diesel (Filtro antiparticolato),Usato,Cooper D,Bianco,Automatico,1496 ,3,4,3,8,Euro 6,1210,anteriore,"Stoffa, Nero",Base,,24 mese,,"3,8 l/100 km (comb.)
4,3 l/100 km (urbano)
3,5 l/100 km (extraurbano)",99,,,,,,,,
singole_pagine_fuel_D_condition_U.json,944dcdfd-55bc-455d-9acb-f3aec43e9c65,Opel,City car,Diesel (Filtro antiparticolato),Usato,Corsa,Grigio,Manuale,1248 ,5,5,4,,Euro 6,,anteriore,,Base,,,,"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",98,,,,,,,,
singole_pagine_fuel_D_condition_U.json,49321681-45c0-44d7-9d2a-e244e5d2f8ae,Fiat,City car,Diesel (Filtro antiparticolato),Usato,500,Bianco,Manuale,1248 ,3,4,4,5,Euro 5,1055,anteriore,,,1,,,"3,9 l/100 km (comb.)
5 l/100 km (urbano)
3,3 l/100 km (extraurbano)",104,,,,,,,,
singole_pagine_fuel_D_condition_U.json,e480f1ff-82ae-4d00-aa39-a08f982d6e53,Citroen,City car,Diesel,Usato,C3,Rosso,Manuale,1398 ,5,5,4,5,Euro 4,1123,anteriore,,,,,,"4,4 l/100 km (comb.)
5,3 l/100 km (urbano)
3,8 l/100 km (extraurbano)",115,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,8f3414ab-c488-4b2e-84cd-9ffebc34cd25,Fiat,City car,Diesel (Filtro antiparticolato),Usato,500,Bianco,Manuale,1248 ,3,4,4,5,Euro 5,1055,anteriore,"Pelle totale, Nero",,1,Sì,,"3,6 l/100 km (comb.)
4,6 l/100 km (urbano)
3 l/100 km (extraurbano)",95,,,,,,,,
singole_pagine_fuel_D_condition_U.json,c4a0ff70-ccc7-4fd6-a752-6e1be72c56db,Volkswagen,City car,Diesel (Filtro antiparticolato),Usato,Polo,Nero,Manuale,1598 ,5,5,4,5,Euro 6,1280,anteriore,"Stoffa, Nero",Metallizzato,1,12 mese,Sì,"3,7 l/100 km (comb.)
4,3 l/100 km (urbano)
3,4 l/100 km (extraurbano)",97,,,Sì,,,,,
