File,id_annuncio,Marca,Carrozzeria,Alimentazione,Tipo di veicolo,Modello,Tipo di cambio,Colore esterno,Cilindrata,Porte,Posti a sedere,Cilindri,Tipo di unità,Marce,Classe emissioni,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Per neopatentati,Consumo carburante,Emissioni di CO2,Veicolo per non fumatori,Tagliandi certificati
singole_pagine_fuel_B_condition_S.json,a8cefb05-f65b-445d-9b43-4a89f941f3ec,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6,,Metallizzato,1375,,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,86812a45-b477-44ef-8997-f1c5833a4760,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Blu/Azzurro,1368 ,5,5,4,anteriore,6,Euro 6,,,,,,,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,6965fbed-f656-49a9-9db0-70f07b62f330,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,,,,,,,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,0d09389c-4108-43a9-8c3a-f659f0a0f11e,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,,,,,,,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,d46f9e64-fa59-455a-8be9-cab57aed457e,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,,,,,,,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,57384c06-dc13-4c03-a2c3-86fdc8058675,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6,,,,,,,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,b4b997a0-b019-48ad-bc45-4d024e078cdb,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Blu/Azzurro,1368 ,5,5,4,anteriore,6,Euro 6,,Metallizzato,,,,,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,8ccddff7-43af-47bb-8815-cc53bcc07e25,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Rosso,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Grigio",Base,1375,23 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,1c8ed2bd-d015-4ca6-8ca5-8f366c064d73,Fiat,Monovolume,Benzina,KM0,500X,Manuale,Argento,999 ,5,5,3,anteriore,6,Euro 6d-TEMP,Stoffa,Metallizzato,1320,24 mese,1,,"5,4 l/100 km (comb.)
6,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",130,Sì,
singole_pagine_fuel_B_condition_S.json,eac62294-f07e-4aa3-80f5-1e9521a6754a,Fiat,Monovolume,Benzina,KM0,500X,Manuale,Argento,999 ,5,5,3,anteriore,6,Euro 6d-TEMP,Stoffa,Metallizzato,1320,24 mese,1,,"5,4 l/100 km (comb.)
6,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",130,Sì,
singole_pagine_fuel_B_condition_S.json,5105e0e9-b1a7-4a1a-bbca-e6fcdaff8d6b,Fiat,Monovolume,Benzina,KM0,500X,Manuale,Rosso,999 ,5,5,3,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",,1320,24 mese,1,,"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",133,Sì,
singole_pagine_fuel_B_condition_S.json,5cfafed5-b36d-46fc-84ef-f133886e5879,Fiat,Monovolume,Benzina,KM0,500X,Manuale,Rosso,999 ,5,5,3,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",,1320,24 mese,1,,"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",133,Sì,
singole_pagine_fuel_B_condition_S.json,678af5fc-00f0-49f2-8a33-368113dcd430,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,,6,Euro 6d-TEMP,"Stoffa, Altro",Metallizzato,1395,,1,Sì,"6,8 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",154,,
singole_pagine_fuel_B_condition_S.json,594ffd8e-6311-4b21-84c0-6b0a90e26ec4,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6,,Metallizzato,1395,,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,28ca033c-2e3e-4155-bf34-ece8ce843267,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,c400c182-ca65-450e-a322-e881e991b4c4,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,2136f1e6-a54e-48ad-85aa-782aba0675a0,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,2daf973c-25d2-4ef5-ac0b-c33946839170,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,86689d30-1fb9-4002-aa62-d642d2fc0f73,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,d8551533-2c77-429f-b28a-ed20b4485d3d,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,76518905-e8bd-49ce-bd36-40efb32696d2,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,1f82eec9-9743-4372-a774-7d12cc52f630,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,b253eb16-990b-47f6-94fd-3a85936d4b11,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,00e0e942-63b8-4d7f-93e5-918cec8a52dd,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,bc320d4b-c1f5-428c-b113-83680e5d6350,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,561769e1-d0ae-4d8b-a585-80cf19d340d3,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,963308c3-b4dc-400d-b1cc-08c05861ec25,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,5384b943-ab26-4e97-98f7-e5339f24a137,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,a4852dce-387d-42b7-85f6-e407870b6602,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6,"Pelle parziale, Nero",Metallizzato,1395,Sì,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,860cc08e-ee1d-4bd8-806a-70ec8ea33110,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6,,Metallizzato,,,,,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,767d8b9b-eda3-4ee6-a7d6-3f6307f0e5f3,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Blu/Azzurro,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Metallizzato,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,46c086f1-69e5-454e-9763-45ce1f8c06d9,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Argento,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,398010e6-dfa7-47af-a875-f733e1bd1ba3,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Argento,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,a0ef8a88-7704-4db2-ac11-2604018c0619,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Argento,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,fc53e22e-79ee-4dfc-aa59-14c404d870b6,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Argento,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,494c70df-4f05-4381-9050-b389346a7d71,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Argento,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,ce0a5a6e-a005-40f6-a18a-dfa0e262d2c0,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Argento,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,78b45f11-1233-4cfc-9ce8-48bc9c9c2784,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,022a8f2f-ece0-40a1-983e-633070d63c09,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,69b7ab05-adf9-4946-b6a4-1982df2dcd27,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,e8c038da-3dce-4f7b-a4a6-bbe72a0a3f16,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,25b7770e-2abc-4645-9284-bcd74f24ab04,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,670b3844-4a8c-4530-b64b-95ac0f2a8f45,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,4d573efb-2e49-4368-bdf9-7829b28c5b67,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,0075ea20-7d11-4713-8265-608c492b7b71,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Blu/Azzurro,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Metallizzato,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,f82610f6-ddd8-467b-b443-5ba966a6b4e3,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,537a40b9-75f7-47c8-b105-d0775792cf55,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,15c5431e-c1c2-421e-9d9c-e4ad844537bd,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,8e1b5c3a-52ba-4569-84f0-a33babe56d35,Hyundai,Monovolume,Benzina,KM0,iX20,Manuale,Blu/Azzurro,1591 ,5,5,4,,6,Euro 6d-TEMP,,,1288,,1,,"7,6 l/100 km (comb.)
10,2 l/100 km (urbano)
6,1 l/100 km (extraurbano)",149,,
singole_pagine_fuel_B_condition_S.json,c42cc53f-51ec-4211-bcc0-0ce68be2a802,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,,6,Euro 6d-TEMP,"Stoffa, Nero",,1375,,1,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,0e9acd0b-b535-4321-b341-b4c87b454a44,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Blu/Azzurro,1368 ,5,5,4,anteriore,6,Euro 6d,"Stoffa, Grigio",Metallizzato,1320,24 mese,,Sì,"6,2 l/100 km (comb.)
8,2 l/100 km (urbano)
5 l/100 km (extraurbano)",144,Sì,Sì
singole_pagine_fuel_B_condition_S.json,b92b01cc-8843-43d0-99fe-92059c0a369a,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Argento,1368 ,5,5,4,anteriore,6,Euro 6d,"Stoffa, Nero",Metallizzato,1395,,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,4b848225-483d-4408-b49d-2ea419ad5c1a,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6d,"Stoffa, Nero",Metallizzato,1395,,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,5f22d514-f918-4f8f-b6f3-0b5636f78739,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6d,"Stoffa, Nero",Metallizzato,1395,,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,ae802c0b-488f-4c48-9781-f7d43f0600b2,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Grigio",Base,1395,24 mese,,Sì,"6,3 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,3d862eae-b5cb-4568-a566-d265391b06c7,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1395,24 mese,,Sì,"6,3 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,2a596e5c-655e-4373-8f6d-ba4e923e148c,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1395,24 mese,,Sì,"6,3 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,e48582eb-cdb3-487c-80d2-24153738a7a6,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Grigio",Base,1395,24 mese,,Sì,"6,3 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,566e732c-223b-428d-8c3f-47b76084c5da,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Grigio",Base,1395,24 mese,,Sì,"6,3 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,f78de074-385f-441b-aba6-abfbc33d727a,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Grigio",Base,1395,24 mese,,Sì,"6,3 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,5dc649d0-9347-42ed-be89-3dd18c5da7e7,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Grigio",Base,1395,24 mese,,Sì,"6,3 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,e7dbed13-8c3e-404c-a81a-555402ea301b,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Grigio",Base,1395,24 mese,,Sì,"6,3 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,2c81eaf7-308c-4562-a663-d95e1f5c2f06,Peugeot,Monovolume,Benzina,KM0,5008,Automatico,Grigio,1199 ,5,7,3,anteriore,5,Euro 6,"Stoffa, Grigio",Metallizzato,,24 mese,,,,,,
singole_pagine_fuel_B_condition_S.json,4bb1a9e5-edf0-4cfb-aef8-88b92ed6d11e,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Argento,1400 ,5,5,4,anteriore,6,Euro 6,"Pelle parziale, Nero",Metallizzato,,,1,,,,Sì,Sì
singole_pagine_fuel_B_condition_S.json,9555145d-905b-4484-9a41-11a17c6759db,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,,,,23 mese,,,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,7c871b23-22d8-46cd-a6da-b90a202975be,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",,1395,,1,Sì,"6,3 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,7c1659e5-bf6c-4d6e-9a57-382a093467a8,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Argento,1368 ,5,5,4,anteriore,6,Euro 6,,Base,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,8d920fa5-4006-4d9e-8311-2843bb680a92,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Grigio",Metallizzato,1375,24 mese,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,3e4a1f20-ac39-4d7a-ac11-1f88b583efaa,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Blu/Azzurro,1368 ,5,5,4,anteriore,6,Euro 6d,"Stoffa, Grigio",Metallizzato,1320,24 mese,,Sì,"6,2 l/100 km (comb.)
8,2 l/100 km (urbano)
5 l/100 km (extraurbano)",144,Sì,Sì
singole_pagine_fuel_B_condition_S.json,594bf199-e350-48c7-a7c9-7a43d1aa0d4c,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Verde,1368 ,5,5,4,anteriore,6,Euro 6d,"Stoffa, Grigio",Metallizzato,1320,24 mese,,Sì,"6,2 l/100 km (comb.)
8,2 l/100 km (urbano)
5 l/100 km (extraurbano)",144,Sì,Sì
singole_pagine_fuel_B_condition_S.json,37050680-57e9-4fae-b300-993167f21b9e,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6d,"Stoffa, Grigio",Metallizzato,1320,24 mese,,Sì,"6,2 l/100 km (comb.)
8,2 l/100 km (urbano)
5 l/100 km (extraurbano)",144,Sì,Sì
singole_pagine_fuel_B_condition_S.json,f8a39c10-7a22-4176-b55b-454b047c1769,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6d,"Stoffa, Nero",Base,1320,24 mese,1,Sì,"6,9 l/100 km (comb.)
8,8 l/100 km (urbano)
5,7 l/100 km (extraurbano)",156,Sì,
singole_pagine_fuel_B_condition_S.json,7ee60038-2f71-47f3-ab41-f20530e069be,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Grigio,1368 ,5,5,4,anteriore,6,Euro 6d,"Stoffa, Nero",Metallizzato,1320,24 mese,1,Sì,"6,2 l/100 km (comb.)
8,2 l/100 km (urbano)
5 l/100 km (extraurbano)",144,Sì,
singole_pagine_fuel_B_condition_S.json,1450eb48-96ef-4073-a414-3a843460021f,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bianco,1368 ,5,5,4,anteriore,6,Euro 6,"Pelle parziale, Grigio",Base,1395,,,Sì,"6,9 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
singole_pagine_fuel_B_condition_S.json,e199d3e5-a899-4c68-9a1a-20aad222fba4,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Nero,1368 ,5,5,4,anteriore,6,Euro 6,"Pelle parziale, Nero",Base,1375,,,Sì,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",140,,
singole_pagine_fuel_B_condition_S.json,8b80937c-6a23-4c35-8a0f-4d8430400c07,Fiat,Monovolume,Benzina,KM0,500L,Manuale,Bronzo,1368 ,5,5,4,anteriore,6,Euro 6,"Pelle parziale, Nero",Metallizzato,1395,,,Sì,"6,9 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",142,,
