File,id_annuncio,Marca,Carrozzeria,Alimentazione,Tipo di veicolo,Modello,Cilindrata,Tipo di cambio,Colore esterno,Posti a sedere,Porte,Cilindri,Tipo di unità,Marce,Classe emissioni,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Consumo carburante,Emissioni di CO2,Veicolo per non fumatori,Tagliandi certificati,Per neopatentati,_ - _ - Prossima revisione,Ultimo tagliando,_ - _ - Prossima nuova,_ - _ - Numero della chiave
singole_pagine_fuel_D_condition_S.json,ba6d3fe4-c8d6-4262-b434-c6d71bc8e53f,BMW,Cabrio,Diesel,KM0,420,1995 ,Manuale,Bianco,4,2,4,posteriore,6,Euro 6,,Metallizzato,1825,,1,"5,1 l/100 km (comb.)
5,9 l/100 km (urbano)
4,6 l/100 km (extraurbano)",134,,,,,,,
singole_pagine_fuel_D_condition_S.json,6009011c-8987-44bf-9896-911e53421215,BMW,Cabrio,Diesel,KM0,840,2993 ,Automatico,Grigio,4,2,6,4x4,8,Euro 6,"Pelle totale, Bianco",Metallizzato,2030,,,"6,2 l/100 km (comb.)
7,4 l/100 km (urbano)
5,4 l/100 km (extraurbano)",161,,,,,,,
singole_pagine_fuel_D_condition_S.json,ed7e7679-b902-4efb-9418-333665c79323,BMW,Cabrio,Diesel,KM0,435,2993 ,Automatico,Bianco,4,2,6,4x4,8,Euro 6,"Pelle totale, Blu/Azzurro",Metallizzato,1980,,1,"6,4 l/100 km (comb.)
7,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",168,,,,,,,
singole_pagine_fuel_D_condition_S.json,142c8d64-6e9d-4870-91bb-7d0e73aae6e4,BMW,Cabrio,Diesel,KM0,435,2993 ,Automatico,Bianco,4,2,6,4x4,8,Euro 6,"Pelle totale, Blu/Azzurro",Metallizzato,1980,,1,"6,4 l/100 km (comb.)
7,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",168,,,,,,,
singole_pagine_fuel_D_condition_S.json,1e7539bc-6ca8-456d-93fb-d96fa829c6e9,MINI,Cabrio,Diesel,KM0,Cooper D Cabrio,1496 ,Automatico,Argento,4,3,3,anteriore,6,Euro 6,,,1320,Sì,1,"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,9 l/100 km (extraurbano)",111,,,,,11/2019,,
singole_pagine_fuel_D_condition_S.json,c113aed7-c38e-4bc9-af80-72a25e4efbff,MINI,Cabrio,Diesel,KM0,Cooper D Cabrio,1496 ,Automatico,Grigio,4,3,,anteriore,,Euro 6,"Pelle totale, Altro",Base,,,,"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,9 l/100 km (extraurbano)",111,,,,,,,
singole_pagine_fuel_D_condition_S.json,78b1cca2-3f30-4a64-bf67-8a06a2dc29b6,BMW,Cabrio,Diesel,KM0,218,1995 ,Automatico,Nero,4,2,4,posteriore,8,Euro 6,,Metallizzato,1640,Sì,1,"4,7 l/100 km (comb.)
5,4 l/100 km (urbano)
4,4 l/100 km (extraurbano)",123,,,,,,,
singole_pagine_fuel_D_condition_S.json,cb8930de-c802-4b23-9ae8-8a9b0a42ee30,BMW,Cabrio,Diesel,KM0,218,1995 ,Automatico,Nero,4,2,4,posteriore,8,Euro 6,,Metallizzato,1640,Sì,1,"4,7 l/100 km (comb.)
5,4 l/100 km (urbano)
4,4 l/100 km (extraurbano)",123,,,,,,,
singole_pagine_fuel_D_condition_S.json,deee84a9-23ef-433c-8d88-3a2701bc33b9,BMW,Cabrio,Diesel,KM0,420,1995 ,Manuale,Grigio,4,2,4,posteriore,6,,"Pelle totale, Beige",Metallizzato,1825,24 mese,1,"5,1 l/100 km (comb.)
5,9 l/100 km (urbano)
4,6 l/100 km (extraurbano)",134,,,,,,,
singole_pagine_fuel_D_condition_S.json,db9909de-8f1d-4c5f-b311-9a769e1465ba,Audi,Cabrio,Diesel,KM0,A5,1968 ,Automatico,Bianco,6,2,4,anteriore,7,,"Altro, Altro",,,Sì,,"4,6 l/100 km (comb.)
5,2 l/100 km (urbano)
4,3 l/100 km (extraurbano)",123,,,,,,,
singole_pagine_fuel_D_condition_S.json,de067b61-6ac1-4dd7-a86e-21e40336602a,MINI,Cabrio,Diesel,KM0,Cooper D Cabrio,1496 ,Automatico,Argento,4,3,3,anteriore,7,Euro 6c,"Pelle parziale, Altro",Metallizzato,1320,23 mese,1,"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,9 l/100 km (extraurbano)",111,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,29787fca-bb6c-484d-8dbb-51e4a233943c,MINI,Cabrio,Diesel,KM0,Cooper D Cabrio,1496 ,Automatico,Nero,4,3,3,anteriore,6,Euro 6,"Pelle parziale, Nero",Metallizzato,1320,,1,"4,2 l/100 km (comb.)
4,8 l/100 km (urbano)
3,9 l/100 km (extraurbano)",111,,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,717581d9-652a-434c-a0a6-08cd03739a7c,Audi,Coupé,Diesel,KM0,Q3,1968 ,Semiautomatico,Nero,5,5,4,anteriore,7,Euro 6d-TEMP,"Pelle totale, Nero",Metallizzato,1655,,1,"4,7 l/100 km (comb.)
5,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)",124,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,368d017d-6d38-49e3-ba6c-680a33ab048c,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,Bianco,4,2,4,posteriore,8,Euro 6,"Pelle totale, Nero",,1615,24 mese,,"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",118,,,,,,,
singole_pagine_fuel_D_condition_S.json,ed534ed9-0ec1-4e05-9fb5-81eaa2c6cfd7,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,Bianco,4,2,4,4x4,8,Euro 6,,Metallizzato,,,,"5,2 l/100 km (comb.)
6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",136,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,3f3e7c0f-e2a3-4f9c-9ace-049ad88492fd,Mercedes-Benz,Coupé,Diesel,KM0,C 220,1950 ,Automatico,Grigio,4,2,4,4x4,9,Euro 6d-TEMP,"Pelle totale, Rosso",Metallizzato,1640,,1,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,2 l/100 km (extraurbano)",129,,,,,,,
singole_pagine_fuel_D_condition_S.json,09696926-9901-44de-95a8-08fec3cc135f,Audi,Coupé,Diesel,KM0,A5,1968 ,Automatico,Grigio,4,2,4,4x4,7,Euro 6,,,,Sì,,"4,6 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",128,,,,,,,
singole_pagine_fuel_D_condition_S.json,453fa8a6-cc3a-4f25-acd4-f7c02a29acbc,Audi,Coupé,Diesel,KM0,A5,1968 ,Automatico,Grigio,4,2,4,4x4,7,Euro 6,,,,,,"4,6 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",128,,,,,,,
singole_pagine_fuel_D_condition_S.json,d7a6f754-6319-45a4-bdf8-8456979a9c23,BMW,Coupé,Diesel,KM0,218,1995 ,Automatico,Nero,4,2,4,posteriore,8,Euro 6,"Stoffa, Altro",Metallizzato,1515,,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",116,,,,,,,
singole_pagine_fuel_D_condition_S.json,22ae798e-6cce-4e04-98b8-183b33283122,BMW,Coupé,Diesel,KM0,218,1995 ,Automatico,Nero,4,2,4,posteriore,8,Euro 6,"Stoffa, Altro",Metallizzato,1515,,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",116,,,,,,,
singole_pagine_fuel_D_condition_S.json,f8bbd33a-3ee5-4963-b685-97ff979bd0bf,BMW,Coupé,Diesel,KM0,218,1995 ,Automatico,Nero,4,2,4,posteriore,8,Euro 6,"Alcantara, Nero",Metallizzato,1515,24 mese,1,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",116,,,,,,,
singole_pagine_fuel_D_condition_S.json,e29cae96-cb65-4b93-8802-21f8146283b5,Audi,Coupé,Diesel,KM0,A5,1968 ,Automatico,Nero,4,5,4,anteriore,7,Euro 6,,,,,,"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,8 l/100 km (extraurbano)",109,,,,,,,
singole_pagine_fuel_D_condition_S.json,c75153de-4f95-4e54-8fb2-b3c75632df56,Mercedes-Benz,Coupé,Diesel,KM0,CLS,2925 ,Automatico,Nero,5,4,6,4x4,9,Euro 6,"Pelle totale, Nero",Metallizzato,,,,"5,6 l/100 km (comb.)
6,5 l/100 km (urbano)
5,1 l/100 km (extraurbano)",148,,,,,,,
singole_pagine_fuel_D_condition_S.json,53e86a37-9944-4fc5-80e8-80106bcaf412,Mercedes-Benz,Coupé,Diesel,KM0,E 220,1950 ,Automatico,Nero,4,2,4,4x4,9,Euro 6,"Pelle totale, Nero",,,Sì,,"4,6 l/100 km (comb.)
5,1 l/100 km (urbano)
4,2 l/100 km (extraurbano)",119,,,,,,,
singole_pagine_fuel_D_condition_S.json,30a4ac25-dea7-4226-8f7d-cc302f1cfce3,Mercedes-Benz,Coupé,Diesel,KM0,C 220,1950 ,Automatico,Bianco,4,2,4,posteriore,9,Euro 6,,Metallizzato,,,,"4,9 l/100 km (comb.)
6 l/100 km (urbano)
4,2 l/100 km (extraurbano)",130,,,,,,,
singole_pagine_fuel_D_condition_S.json,91b10226-18ce-4509-bc32-995b3fa13ce6,Audi,Coupé,Diesel,KM0,A5,1968 ,Automatico,Grigio,4,2,4,4x4,7,Euro 6,"Stoffa, Nero",Perlato,,,1,"4,4 l/100 km (comb.)
5,1 l/100 km (urbano)
4 l/100 km (extraurbano)",114,,,,,,,
singole_pagine_fuel_D_condition_S.json,86eeb7ce-0dde-422f-9b42-6c96ace108c1,Audi,Coupé,Diesel,KM0,A5,1968 ,Automatico,Nero,4,2,4,anteriore,7,Euro 6,"Alcantara, Grigio",,,,,"4,1 l/100 km (comb.)
4,8 l/100 km (urbano)
3,7 l/100 km (extraurbano)",107,,,,,,,
singole_pagine_fuel_D_condition_S.json,a7335e89-7b8e-4079-9749-886d7a5a0295,Audi,Coupé,Diesel,KM0,A5,1968 ,Automatico,Grigio,4,2,4,anteriore,7,Euro 6,"Pelle totale, Grigio",Perlato,,,,"4,1 l/100 km (comb.)
4,8 l/100 km (urbano)
3,7 l/100 km (extraurbano)",107,,,,,,,
singole_pagine_fuel_D_condition_S.json,ae566bbb-cc73-45a0-b76e-ca7fbe3c5fb8,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,Nero,4,2,4,posteriore,6,Euro 6,,Metallizzato,1550,Sì,1,"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,3 l/100 km (extraurbano)",124,,,,,,,
singole_pagine_fuel_D_condition_S.json,ea2cce6d-ba0d-44e2-a09a-a6c2eede5a84,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,Nero,4,2,4,posteriore,6,Euro 6,,Metallizzato,1550,Sì,1,"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,3 l/100 km (extraurbano)",124,,,,,,,
singole_pagine_fuel_D_condition_S.json,b314f322-d27b-4215-ac13-64e6ef1fcbd3,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,Nero,4,2,4,posteriore,6,Euro 6d-TEMP,"Pelle totale, Beige",Metallizzato,1550,,1,"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,3 l/100 km (extraurbano)",124,,,,,,,
singole_pagine_fuel_D_condition_S.json,1237afab-12db-409c-b654-5af5d703e8e6,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,Nero,4,2,4,posteriore,6,Euro 6,"Pelle totale, Rosso",Metallizzato,1550,,1,"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,3 l/100 km (extraurbano)",124,,,,,,,
singole_pagine_fuel_D_condition_S.json,eb4d0190-e144-4c08-a7a6-8d803bf5200a,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,Bianco,4,2,4,4x4,8,Euro 6,,Metallizzato,,,,"5,2 l/100 km (comb.)
6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",136,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,5249b01b-2b25-4f83-9d91-ecf2a315f82f,Mercedes-Benz,Coupé,Diesel,KM0,E 220,1950 ,Automatico,Blu/Azzurro,4,2,4,4x4,9,Euro 6,"Pelle totale, Beige",,,Sì,,"4,6 l/100 km (comb.)
5,1 l/100 km (urbano)
4,2 l/100 km (extraurbano)",119,,,,,,,
singole_pagine_fuel_D_condition_S.json,2eb76d78-d692-49bf-82ad-2b4e72460f01,Mercedes-Benz,Coupé,Diesel,KM0,E 220,1950 ,Automatico,Nero,4,2,4,4x4,9,,"Pelle totale, Grigio",Base,1830,24 mese,,"5,3 l/100 km (comb.)
6 l/100 km (urbano)
4,7 l/100 km (extraurbano)",139,,Sì,,07/2023,,,
singole_pagine_fuel_D_condition_S.json,7df3250f-d28b-4621-b5d1-a1483f493f80,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,Bianco,4,2,4,4x4,8,Euro 6,"Pelle totale, Altro",Base,,,,"4,7 l/100 km (comb.)
5,8 l/100 km (urbano)
4,1 l/100 km (extraurbano)",125,,,,,,,
singole_pagine_fuel_D_condition_S.json,e2e84a5e-489b-48f1-ab8c-fac8c7dccb19,Mercedes-Benz,Coupé,Diesel,KM0,C 220,1950 ,Automatico,Bianco,4,2,4,posteriore,9,Euro 6,,Metallizzato,,,,"4,9 l/100 km (comb.)
6 l/100 km (urbano)
4,2 l/100 km (extraurbano)",130,,,,,,,
singole_pagine_fuel_D_condition_S.json,0a34af72-f121-4e9b-8375-cb89764bdfb5,Audi,Coupé,Diesel,KM0,A5,1968 ,Automatico,Bianco,4,2,4,anteriore,7,Euro 6,,,,,,"4,3 l/100 km (comb.)
4,9 l/100 km (urbano)
3,9 l/100 km (extraurbano)",112,,,,,,,
singole_pagine_fuel_D_condition_S.json,bbe92c3f-8dd2-4d01-ab1d-3fdbb6003aa7,Mercedes-Benz,Coupé,Diesel,KM0,CLS 350,2925 ,Automatico,Nero,5,4,6,4x4,9,Euro 6,"Pelle totale, Nero",Metallizzato,,,,"5,6 l/100 km (comb.)
6,5 l/100 km (urbano)
5,1 l/100 km (extraurbano)",148,,,,,,,
singole_pagine_fuel_D_condition_S.json,a31d1b6e-352a-490a-9a4a-85ae8476a143,Audi,Coupé,Diesel,KM0,A5,1968 ,Automatico,Nero,4,2,4,anteriore,7,Euro 6,"Altro, Altro",Metallizzato,,,1,"4,1 l/100 km (comb.)
4,8 l/100 km (urbano)
3,7 l/100 km (extraurbano)",107,,,,,,,
singole_pagine_fuel_D_condition_S.json,89d5ad3a-593a-4b64-904e-d208c65eedfa,Audi,Coupé,Diesel,KM0,A5,1968 ,Automatico,Grigio,4,2,4,anteriore,7,Euro 6d-TEMP,"Altro, Altro",,,,1,"4,3 l/100 km (comb.)
4,9 l/100 km (urbano)
3,9 l/100 km (extraurbano)",110,,,,,,,
singole_pagine_fuel_D_condition_S.json,4a9e50ff-3d24-40bf-82b5-41a112a6ed45,Mercedes-Benz,Coupé,Diesel,KM0,E 400,2925 ,Automatico,Blu/Azzurro,4,2,6,4x4,9,Euro 6,"Pelle totale, Beige",Metallizzato,1925,36 mese,,"5,9 l/100 km (comb.)
7,3 l/100 km (urbano)
5,1 l/100 km (extraurbano)",155,,Sì,,06/2024,,,
singole_pagine_fuel_D_condition_S.json,c5dfeaad-6d20-46d1-b469-e3b3ba9daf7e,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,Grigio,4,2,4,posteriore,6,Euro 6,"Pelle totale, Rosso",Metallizzato,1550,,1,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",125,,,,,,,
singole_pagine_fuel_D_condition_S.json,f7d30b87-c63a-4d26-8fd7-13e5f011333d,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,Bianco,4,2,4,4x4,6,Euro 6,,Base,,,,"4,4 l/100 km (comb.)
5,3 l/100 km (urbano)
3,9 l/100 km (extraurbano)",117,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,81991159-dafa-488e-85ee-4ab23ee4d366,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,,4,2,4,posteriore,6,Euro 6,,Metallizzato,,,,"4,2 l/100 km (comb.)
5,1 l/100 km (urbano)
3,7 l/100 km (extraurbano)",111,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,847dc6ec-86cb-44d5-9a03-1ccdfc402358,Mercedes-Benz,Coupé,Diesel,KM0,GLE 350,2925 ,Automatico,Bianco,5,5,6,4x4,9,,"Pelle totale, Nero",,2235,,1,"6,7 l/100 km (comb.)
8,6 l/100 km (urbano)
5,9 l/100 km (extraurbano)",177,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,99b09dd7-5c71-43c7-8e82-60c4f4829507,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,Bianco,4,2,4,4x4,8,Euro 6,"Pelle totale, Nero",Metallizzato,1685,Sì,,"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,5 l/100 km (extraurbano)",132,,,,,,,
singole_pagine_fuel_D_condition_S.json,3cecdb15-6f60-45af-a12a-077ed1f842ae,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,Bianco,4,2,4,4x4,8,Euro 6,"Pelle totale, Nero",Metallizzato,1685,Sì,,"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,5 l/100 km (extraurbano)",132,,,,,,,
singole_pagine_fuel_D_condition_S.json,5f59d0ca-d497-47e5-9555-36bec5d31d75,BMW,Coupé,Diesel,KM0,420,1995 ,Automatico,Bianco,5,2,4,posteriore,8,Euro 6,"Pelle totale, Nero",,1615,48 mese,1,"4,7 l/100 km (comb.)
5,8 l/100 km (urbano)
4,1 l/100 km (extraurbano)",125,,,,,,,
singole_pagine_fuel_D_condition_S.json,df8f2999-3451-4951-945a-90478bc917f9,BMW,Coupé,Diesel,KM0,420,1995 ,Manuale,Bianco,4,2,4,posteriore,6,Euro 6,Alcantara,Base,1550,,,"4,6 l/100 km (comb.)
5,4 l/100 km (urbano)
4,2 l/100 km (extraurbano)",122,,,,,,,
singole_pagine_fuel_D_condition_S.json,e7ba3103-dd42-4519-b5dc-3d592263f842,Renault,Coupé,Diesel,KM0,Megane,1498 ,Automatico,Bianco,5,,,anteriore,,Euro 6d,"Pelle parziale, Nero",,,,1,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,02bcd52a-49ea-4153-b0fe-fac7cea8cc0d,BMW,Coupé,Diesel,KM0,218,1995 ,Automatico,Bianco,4,2,,posteriore,,,"Altro, Grigio",Base,,,,"4,7 l/100 km (comb.)
5,4 l/100 km (urbano)
4,2 l/100 km (extraurbano)",122,,,,,,,
singole_pagine_fuel_D_condition_S.json,a0093ce4-be7f-40ba-9411-8e8eae46e49a,BMW,Coupé,Diesel,KM0,218,1995 ,Automatico,Grigio,4,2,4,posteriore,8,Euro 6,"Stoffa, Grigio",,1515,Sì,1,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",116,,,,,,,
singole_pagine_fuel_D_condition_S.json,fdc63f9e-7411-4712-925c-ac43dccb2b94,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1461 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6,,Perlato,,,,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",99,,,,,,,
singole_pagine_fuel_D_condition_S.json,0ab052ec-a55b-4d49-a05c-d939c180809a,Opel,SUV/Fuoristrada/Pick-up,Diesel,KM0,Crossland X,1499 ,Manuale,Argento,5,5,4,anteriore,6,Euro 6,,Metallizzato,,,,"3,6 l/100 km (comb.)
4,1 l/100 km (urbano)
3,3 l/100 km (extraurbano)",110,,,,,,,
singole_pagine_fuel_D_condition_S.json,932ce413-680d-4e26-b968-49a5445dc814,Opel,SUV/Fuoristrada/Pick-up,Diesel,KM0,Crossland X,1499 ,Manuale,Argento,5,5,4,anteriore,6,Euro 6,,,,,,"4 l/100 km (comb.)
4,7 l/100 km (urbano)
3,6 l/100 km (extraurbano)",120,,,,,,,
singole_pagine_fuel_D_condition_S.json,01c13a0c-c278-48e9-8695-a532cf50df4f,Fiat,SUV/Fuoristrada/Pick-up,Diesel,KM0,Fullback,2442 ,Automatico,Bianco,5,4,4,4x4,6,Euro 6,,Perlato,,,,"7,2 l/100 km (comb.)
9,1 l/100 km (urbano)
6,1 l/100 km (extraurbano)",189,,,,,,,
singole_pagine_fuel_D_condition_S.json,ec91bd9c-8b0d-4091-b13b-21b4d4ce1f34,Fiat,SUV/Fuoristrada/Pick-up,Diesel,KM0,Fullback,2442 ,Automatico,Nero,5,4,4,4x4,6,Euro 6,,Base,,,,"6,9 l/100 km (comb.)
8,9 l/100 km (urbano)
5,7 l/100 km (extraurbano)",180,,,,,,,
singole_pagine_fuel_D_condition_S.json,6bbc65f6-6cb1-4bf0-bdee-b9bb50d3a4c1,Citroen,SUV/Fuoristrada/Pick-up,Diesel,KM0,C3 Aircross,1499 ,Manuale,Grigio,5,5,4,anteriore,5,,"Stoffa, Altro",Metallizzato,,Sì,,"4 l/100 km (comb.)
4,8 l/100 km (urbano)
3,5 l/100 km (extraurbano)",105,,,,,,,
singole_pagine_fuel_D_condition_S.json,e50d0b08-648d-4999-8e72-2f56bb563a82,DS Automobiles,SUV/Fuoristrada/Pick-up,Diesel,KM0,DS 7 Crossback,1997 ,Automatico,Nero,5,5,4,anteriore,8,Euro 6,,Metallizzato,,,,"4,4 l/100 km (comb.)
5,1 l/100 km (urbano)
3,9 l/100 km (extraurbano)",115,,,,,,,
singole_pagine_fuel_D_condition_S.json,a06450e0-af2e-428a-8cd9-8c4330564518,Alfa Romeo,SUV/Fuoristrada/Pick-up,Diesel,KM0,Stelvio,2143 ,Automatico,Nero,5,5,4,4x4,8,Euro 6,,Metallizzato,1750,,,"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",146,,,,,,,
singole_pagine_fuel_D_condition_S.json,3e4c1a06-c260-400b-9495-a9684b8479dc,BMW,SUV/Fuoristrada/Pick-up,Diesel,KM0,X2,1995 ,Automatico,Grigio,5,5,4,anteriore,8,Euro 6,"Pelle parziale, Grigio",Metallizzato,1655,48 mese,,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,4 l/100 km (extraurbano)",127,,,,,,,
singole_pagine_fuel_D_condition_S.json,a87c0128-58b0-4beb-8753-4f3570002ee0,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Grand Cherokee,2987 ,Automatico,Argento,5,5,6,4x4,8,Euro 6,Nero,,,,,"7,9 l/100 km (comb.)
10,7 l/100 km (urbano)
6,3 l/100 km (extraurbano)",184,,,,,,,
singole_pagine_fuel_D_condition_S.json,cfaa5c0f-febd-4bf5-9649-2b7c8d646cee,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Grand Cherokee,2987 ,Automatico,Bianco,5,5,6,4x4,8,Euro 6,Nero,,,,,"7,9 l/100 km (comb.)
10,7 l/100 km (urbano)
6,3 l/100 km (extraurbano)",184,,,,,,,
singole_pagine_fuel_D_condition_S.json,5a497bc7-2504-4869-881e-f9502b2e8584,Alfa Romeo,SUV/Fuoristrada/Pick-up,Diesel,KM0,Stelvio,2143 ,Automatico,Blu/Azzurro,5,5,4,4x4,8,Euro 6d-TEMP,"Pelle totale, Marrone",Metallizzato,1750,22 mese,1,"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",146,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,a919da7a-39e8-4fbb-b209-6166bcf6f91e,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1598 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",,,,,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",127,,,,,,,
singole_pagine_fuel_D_condition_S.json,ecede826-e69a-44d0-b9f2-78f343482ac5,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1598 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6,,,,,,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",127,,,,,,,
singole_pagine_fuel_D_condition_S.json,967612e9-6ad4-4c8c-9bfe-4a6b542ab9ac,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1598 ,Manuale,Rosso,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",,1390,24 mese,1,"4,4 l/100 km (comb.)
5,3 l/100 km (urbano)
3,8 l/100 km (extraurbano)",115,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,151510c6-78af-48c5-82ee-0da3d6c809b0,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1598 ,Manuale,Argento,5,5,4,anteriore,6,Euro 6,,Metallizzato,1430,,,"4,4 l/100 km (comb.)
5,5 l/100 km (urbano)
4 l/100 km (extraurbano)",118,,,,,,,
singole_pagine_fuel_D_condition_S.json,150a2225-e732-4689-b248-c597357f8ea6,Maserati,SUV/Fuoristrada/Pick-up,Diesel,KM0,Levante,2987 ,Automatico,Grigio,5,5,6,4x4,8,,"Pelle totale, Marrone",Metallizzato,2280,36 mese,,"8,2 l/100 km (comb.)
9,5 l/100 km (urbano)
7,5 l/100 km (extraurbano)",220,,,,,,,
singole_pagine_fuel_D_condition_S.json,65b5b10e-10e9-4ea5-92b6-08aac0164308,Fiat,SUV/Fuoristrada/Pick-up,Diesel,KM0,500L,1248 ,Manuale,Argento,5,5,4,anteriore,5,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1475,24 mese,1,"4,1 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",109,,,Sì,,,,
singole_pagine_fuel_D_condition_S.json,b1c7f516-3297-4af0-bc03-121d8f039cd6,Alfa Romeo,SUV/Fuoristrada/Pick-up,Diesel,KM0,Stelvio,2143 ,Automatico,Grigio,5,5,4,4x4,8,Euro 6,"Pelle totale, Nero",Metallizzato,1750,24 mese,,"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",146,,,,,,,
singole_pagine_fuel_D_condition_S.json,f587ca59-9325-4b64-be35-a7e56dbc894c,Audi,SUV/Fuoristrada/Pick-up,Diesel,KM0,Q2,1598 ,Automatico,Bianco,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Nero",,1570,36 mese,1,"4,5 l/100 km (comb.)
4,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",118,,,,,,,
singole_pagine_fuel_D_condition_S.json,b6a0e8e1-3775-4168-b808-2dcb26f44ff3,Volkswagen,SUV/Fuoristrada/Pick-up,Diesel,KM0,Tiguan,1968 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,1605,48 mese,1,"4,8 l/100 km (comb.)
5,6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",125,,,,,,,
