Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unità,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Veicolo per non fumatori,Anno,Tagliandi certificati
Altro,f72fd6ce-4ec6-4af9-9213-5bef0bea8259,Benzina,Manuale,Nuovo,Volkswagen,T-Roc,5,anteriore,1000,,,Verde,,Euro 6,,,Nero,,,,,,2020,
Altro,9fc85982-f8bc-4d38-a59e-3ba41a5b048d,Benzina,Manuale,Nuovo,Volkswagen,T-Roc,5,anteriore,1000,,,Grigio,,Euro 6,,,Nero,,,,,,2020,
Altro,52846806-cc7f-4587-b485-09fef67dfe79,Benzina,Manuale,Nuovo,Volkswagen,Tiguan,5,anteriore,1500,,,Grigio,,Euro 6,,,Nero,,,,,,2020,
Altro,b60db3de-1c2b-489e-9ed4-28c1796a4511,Benzina,Automatico,Nuovo,Volkswagen,Tiguan,5,anteriore,1500,,,Grigio,,Euro 6,,,Nero,,,,,,2020,
Altro,9c03dbe3-57b7-4452-bf63-8e108f17d2a4,Benzina,Manuale,Nuovo,Volkswagen,Polo,5,anteriore,1000,,,Grigio,,Euro 6,,,Nero,,,,,,2020,
Altro,857793ff-5c2f-4f7a-bd60-a977c69b2f9d,Benzina,Manuale,Nuovo,Toyota,Yaris,5,anteriore,1000,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,6eaf82dc-6729-4481-b403-0480d5258a98,Benzina,Manuale,Nuovo,Volkswagen,Golf,5,anteriore,1500,,,Grigio,,Euro 6,,,Nero,,,,,,2020,
Altro,a667a1a7-af3e-4eac-bb11-9157e0927370,Benzina,Manuale,Nuovo,Skoda,Kamiq,5,anteriore,1000,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,8e0ed395-2d43-4a11-a49b-12569e1f6bd4,Benzina,Manuale,Nuovo,Skoda,Karoq,5,anteriore,1000,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,9b74ef99-4f0f-4783-8590-811d71b2c2a8,Benzina,Manuale,Nuovo,Toyota,Aygo,3,anteriore,1000,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,f0c2df23-3b93-4daf-9153-9a481392500c,Benzina,Manuale,Nuovo,Skoda,Kodiaq,5,anteriore,1500,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,e719010d-f420-4cdf-95b0-f6c04ce724dd,Benzina,Manuale,Nuovo,Skoda,Fabia,5,anteriore,1000,,,Bianco,,Euro 6,,,Nero,,,,,,2020,
Altro,7493fad5-e7a0-428d-9116-d5fda4633f54,Benzina,Manuale,Nuovo,SEAT,Arona,5,anteriore,1000,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,969288f2-83db-463c-b245-1cd99c18f805,Benzina,Manuale,Nuovo,SEAT,Leon,5,anteriore,1000,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,9ae963b1-c393-4b68-887a-78345a9412f5,Benzina,Manuale,Nuovo,SEAT,Ateca,5,anteriore,1000,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,64005e27-6869-479e-b640-66a4b4eaf4cd,Benzina,Manuale,Nuovo,SEAT,Leon,5,anteriore,1000,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,9c8df842-e3d0-417f-829b-033b8af21fd9,Benzina,Manuale,Nuovo,Skoda,Fabia,5,anteriore,1000,,,Bianco,,Euro 6,,,Nero,,,,,,2020,
Altro,5f9cd1eb-e0dc-4db0-8dfd-31766e5d936e,Benzina,Manuale,Nuovo,SEAT,Ibiza,5,anteriore,1000,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,6e093392-0642-457d-be31-4e89b523562a,Benzina,Manuale,Nuovo,Renault,Megane,5,anteriore,1300,,,Beige,,Euro 6,,,Nero,,,,,,2020,
Altro,cb83db31-8808-47bf-87d4-c6a74aa4431b,Benzina,Manuale,Nuovo,Renault,Megane,5,anteriore,1300,,,Beige,,Euro 6,,,Nero,,,,,,2020,
Altro,455119f4-8e21-47c0-847b-e88d28e3fff5,Benzina,Manuale,Nuovo,Renault,Kadjar,5,anteriore,1300,,,Nero,,Euro 6,,,Nero,,,,,,2020,
Altro,71b97585-35ff-4382-9d2c-07cd04644bb3,Benzina,Manuale,Nuovo,Renault,Megane,5,anteriore,1800,,,Beige,,Euro 6,,,Nero,,,,,,2020,
Altro,cdbab39b-aba8-475c-9b66-c8e373cb1130,Benzina,Manuale,Nuovo,Renault,Captur,5,anteriore,900,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,6a3ab035-35c4-4975-8864-08431b571009,Benzina,Manuale,Nuovo,Peugeot,308,5,anteriore,1200,,,Grigio,,Euro 6,,,Nero,,,,,,2020,
Altro,11e3b1c7-be85-44cf-82b7-65bae7915ac4,Benzina,Manuale,Nuovo,Peugeot,308,5,anteriore,1200,,,Grigio,,Euro 6,,,Nero,,,,,,2020,
Altro,693353a4-620a-477d-b94f-447c206d8a57,Benzina,Manuale,Nuovo,Opel,Corsa,5,anteriore,1200,,,Arancione,,Euro 6,,,Nero,,,,,,2020,
Altro,462c35fc-d1ad-42b9-a758-654e83ebffdd,Benzina,Manuale,Nuovo,Opel,Astra,5,anteriore,1200,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,8edc448d-f69a-4fc6-9444-c6ec2af95d17,Benzina,Manuale,Nuovo,Peugeot,108,5,anteriore,1000,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,260ad774-69f6-40e0-b2c3-b32eaabd8f12,Benzina,Manuale,Nuovo,Opel,Crossland X,5,anteriore,1200,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,ab695d36-ee78-4589-962b-31cc080670b2,Benzina,Manuale,Nuovo,Peugeot,2008,5,anteriore,1200,,,Arancione,,Euro 6,,,Nero,,,,,,2020,
Altro,56182693-375a-4ed7-9028-c8c7734a437f,Benzina,Manuale,Nuovo,Peugeot,208,5,anteriore,1200,,,Giallo,,Euro 6,,,Nero,,,,,,2020,
Altro,f533f1d0-7468-429e-9b19-0e3854df6835,Benzina,Manuale,Nuovo,Peugeot,108,3,anteriore,1000,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,7ab6d092-b652-4ccb-aa04-2561074d6b44,Benzina,Manuale,Nuovo,Opel,Astra,5,anteriore,1200,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,3b1ba10b-fe03-4399-813b-71875f5f2460,Benzina,Manuale,Nuovo,Opel,Grandland X,5,anteriore,1200,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,d4aeee11-d98f-483f-a82b-f735a0777304,Benzina,Automatico,Nuovo,Nissan,X-Trail,5,anteriore,1300,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,86348423-fc98-4fa9-b9a4-cd33b1edb839,Benzina,Manuale,Nuovo,Kia,Rio,5,anteriore,1200,,,Verde,,Euro 6,,,Nero,,,,,,2020,
Altro,b79386ea-586d-4c9c-93af-fa235c84246b,Benzina,Manuale,Nuovo,Kia,Stonic,5,anteriore,1400,,,Marrone,,Euro 6,,,Nero,,,,,,2020,
Altro,4d089004-8193-49af-b7c4-bbb225cb0c69,Benzina,Manuale,Nuovo,Jeep,Renegade,5,anteriore,1000,,,Nero,,Euro 6,,,Nero,,,,,,2020,
Altro,21cd2aff-b99a-4cd7-b73c-d46da4332322,Benzina,Manuale,Nuovo,Kia,Picanto,5,anteriore,1000,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,42ec7092-c089-4345-b69a-ca3b340a053d,Benzina,Manuale,Nuovo,Hyundai,Kona,5,anteriore,1000,,,Grigio,,Euro 6,,,Nero,,,,,,2020,
Altro,e2b4d433-9be2-43bc-9920-e3c242dc321c,Benzina,Manuale,Nuovo,Hyundai,Tucson,5,anteriore,1600,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,24b1528f-6884-46e3-b76c-b5aba7d8e8c6,Benzina,Manuale,Nuovo,Hyundai,i20,5,anteriore,1000,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,80a32864-426c-428e-bcfb-6afd06587cba,Benzina,Manuale,Nuovo,Jeep,Compass,5,anteriore,1300,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,887397a6-1d9c-49e6-b447-f7633384321c,Benzina,Manuale,Nuovo,Ford,Fiesta,5,anteriore,1100,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,d42f7e58-4eee-4859-8117-1848b5117a81,Benzina,Manuale,Nuovo,Hyundai,i10,5,anteriore,1000,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,e0689457-3758-47cf-80aa-ae931d304162,Benzina,Manuale,Nuovo,Hyundai,i20,5,anteriore,1200,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,8c88abf2-bddd-42a2-b18e-ecd968dce8b0,Benzina,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1400,,,Marrone,,Euro 6,,,Nero,,,,,,2020,
Altro,c59e8b3d-4ace-4834-8c59-334cf45cb366,Benzina,Manuale,Nuovo,Ford,EcoSport,5,anteriore,1000,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,30dd71be-da69-4b30-b7c5-c09ed39c355e,Benzina,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1400,,,Marrone,,Euro 6,,,Nero,,,,,,2020,
Altro,950174bb-60e9-4f69-8b47-4991295fb50b,Benzina,Manuale,Nuovo,Fiat,Tipo,5,anteriore,1400,,,Marrone,,Euro 6,,,Nero,,,,,,2020,
Altro,08c1e345-ab24-4950-9686-39160e11b864,Benzina,Manuale,Nuovo,Fiat,500X,5,anteriore,1000,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,a2a04577-b47d-43e9-a0fa-fa0c7ab7ec95,Benzina,Manuale,Nuovo,Fiat,500L,5,anteriore,1400,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,bb1dba2a-e934-4338-a349-60539f67b22f,Benzina,Automatico,Nuovo,Fiat,500,3,anteriore,1200,,,Grigio,,Euro 6,,,Nero,,,,,,2020,
Altro,04165ee1-1939-4a80-b79a-967ac0ee3e29,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1200,,,Grigio,,Euro 6,,,Nero,,,,,,2020,
Altro,db206159-f00b-408b-8109-bcec3880514c,Benzina,Manuale,Nuovo,Dacia,Sandero,5,anteriore,1000,,,Marrone,,Euro 6,,,Nero,,,,,,2020,
Altro,3934724f-f66b-44fa-98b0-36026ea28f86,Benzina,Manuale,Nuovo,Dacia,Sandero,5,anteriore,1000,,,Marrone,,Euro 6,,,Nero,,,,,,2020,
Altro,42e13a16-57fe-4ac4-a603-75cb8925c580,Benzina,Manuale,Nuovo,Fiat,500C,3,anteriore,1200,,,Grigio,,Euro 6,,,Nero,,,,,,2020,
Altro,1b458154-e23c-4f12-a7c0-44d9dfaf4a69,Benzina,Automatico,Nuovo,Fiat,500C,3,anteriore,1200,,,Grigio,,Euro 6,,,Nero,,,,,,2020,
Altro,96e7c56b-74e5-4d26-b62a-3cdb7387e280,Benzina,Manuale,Nuovo,Citroen,C3 Aircross,5,anteriore,1200,,,Arancione,,Euro 6,,,Nero,,,,,,2020,
Altro,530ff0b7-02f9-4727-a67d-b24365f95be4,Benzina,Manuale,Nuovo,Citroen,C4 Cactus,5,anteriore,1200,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,48659736-db1d-4189-93c5-3a3fa6818f0e,Benzina,Manuale,Nuovo,Citroen,C5 Aircross,5,anteriore,1200,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,f8266561-21e6-49e6-9119-94e016e8eb75,Benzina,Manuale,Nuovo,Citroen,C1,5,anteriore,1000,,,Bianco,,Euro 6,,,Nero,,,,,,2020,
Altro,cc0d0409-4d3a-4a05-9a56-a35d19ece87a,Benzina,Manuale,Nuovo,Dacia,Duster,5,anteriore,1000,,,Bianco,,Euro 6,,,Nero,,,,,,2020,
Altro,e4ea6832-004c-4fd3-9933-bbb73663884c,Benzina,Manuale,Nuovo,Citroen,C1,3,anteriore,1000,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,967b5cc9-9d28-4dd3-8984-e57827cd3693,Benzina,Manuale,Nuovo,Citroen,C3,5,anteriore,1200,,,Verde,,Euro 6,,,Nero,,,,,,2020,
Altro,4ea9c132-96f2-406a-a40a-8ed9fc955c34,Benzina,Manuale,Nuovo,Alfa Romeo,Giulietta,5,anteriore,1400,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,7f606a07-d47e-49ad-8606-d7dc7e5689bc,Benzina,Automatico,Nuovo,Alfa Romeo,Giulia,5,anteriore,2000,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,a01a1592-0267-4677-b43d-ece95b114a26,Benzina,Automatico,Nuovo,Alfa Romeo,Stelvio,5,anteriore,2000,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,4070da14-8c3b-463c-889b-9c37a9c0e112,Benzina,Automatico,Nuovo,Audi,A3,,anteriore,1498,,,Bianco,7,,,Bianco,Grigio,Metallizzato,,,,,,
Altro,8f80f3ce-2387-4115-af0a-5335f2c3aa52,Benzina,Automatico,Nuovo,Audi,A3,,anteriore,1498,,,Nero,7,,,Nero,Grigio,Metallizzato,,,,,,
Altro,1ce34366-478f-4e77-b623-96364722c1ce,Benzina,Automatico,Nuovo,Audi,A3,,anteriore,1498,,,Blu/Azzurro,7,,,Blu,Grigio,Metallizzato,,,,,,
Altro,15e1286a-aff4-41d5-b1a7-774411f34b09,Benzina,Manuale,Nuovo,Hyundai,Kona,5,anteriore,998,5,3,Bianco,6,Euro 6d-TEMP,"5,5 l/100 km (comb.)
6,5 l/100 km (urbano)
4,9 l/100 km (extraurbano)",CHALK WHITE,"Pelle parziale, Nero",,1298,60 mese,,Sì,,
Altro,1075baab-ed84-49cf-a112-31596f1d8037,Benzina,Automatico,Nuovo,Cupra,Ateca,5,4x4,1984,5,4,Grigio,7,Euro 6d-TEMP,"7,4 l/100 km (comb.)
8,9 l/100 km (urbano)
6,5 l/100 km (extraurbano)",GRIGIO GRAFENE,"Alcantara, Blu/Azzurro",,1615,48 mese,,,,
Altro,5b1bea22-8989-4b96-9bd6-79823c6ad110,Benzina,Manuale,Nuovo,Honda,HR-V,5,anteriore,1498,5,4,Blu/Azzurro,6,Euro 6d-TEMP,"5,9 l/100 km (comb.)
7,3 l/100 km (urbano)
5,1 l/100 km (extraurbano)",,"Pelle parziale, Grigio",Metallizzato,1416,36 mese,,,,
Altro,1cfedc43-ae3c-41f2-89c2-e74fa37ad948,Benzina,Manuale,Nuovo,Giotti Victoria,Gladiator,2,,1493,5,4,Bianco,5,Euro 6,"8,1 l/100 km (comb.)
10,9 l/100 km (urbano)
6,4 l/100 km (extraurbano)",,,,1355,,,,,
Altro,83b10e17-dd2e-4f8d-9934-538ad4a5e16c,Benzina,Automatico,Nuovo,SsangYong,XLV,5,anteriore,1597,5,4,Bianco,6,Euro 6d-TEMP,"7,6 l/100 km (comb.)
9,5 l/100 km (urbano)
6,4 l/100 km (extraurbano)",,Stoffa,Metallizzato,1420,60 mese,,,,
Altro,851367b7-6c4b-49a8-bdec-189261de4d4d,Benzina,Automatico,Nuovo,Audi,R8,2,4x4,5204,2,10,Nero,,Euro 6,"13,3 l/100 km (comb.)
20,2 l/100 km (urbano)
9,2 l/100 km (extraurbano)",Blu Ara Effetto Cristallo Nero,,,,24 mese,,Sì,,
Altro,38914f9e-6dac-46d9-bbe9-911158fb3858,Benzina,Manuale,Nuovo,DR Motor,DR6,5,anteriore,1498,5,4,Bianco,5,,,Bianco,"Pelle totale, Grigio",Base,,96 mese,,,,
Altro,e74e481f-0f86-455a-a999-5f2a900e0bc5,Benzina,Manuale,Nuovo,DR Motor,,5,anteriore,1598,5,4,Nero,5,,,Nero,"Pelle parziale, Grigio",Base,,96 mese,,,,
Altro,9ac4ea3d-3eb0-4b6b-bb10-e09e64592e1e,Benzina,Manuale,Nuovo,SsangYong,Tivoli,5,anteriore,1597,5,4,Arancione,6,,,Arancione,"Stoffa, Nero",Base,,,,,,
Altro,61a52e99-b14f-446c-9e59-d70853c8e883,Benzina,Manuale,Nuovo,DR Motor,DR4,5,anteriore,1590,5,4,Grigio,6,,,Grigio,"Pelle totale, Grigio",Metallizzato,,96 mese,,,,
Altro,2809b077-5db2-4865-8ea8-36e9cee3cc97,Benzina,Manuale,Nuovo,DR Motor,DR4,5,anteriore,1590,5,4,Bianco,6,,,Bianco,"Pelle parziale, Grigio",Base,,96 mese,,,,
Altro,87afc03d-399a-4209-a002-2caec8a957ee,Benzina,Manuale,Nuovo,DR Motor,DR3,4,anteriore,,5,4,Arancione,5,,,Arancione,"Pelle parziale, Grigio",Metallizzato,,96 mese,,,,
Altro,e5b0519e-cccb-4517-bb7a-fe735b2af4c7,Benzina,Manuale,Nuovo,DR Motor,DR3,,,,,,Bianco,,,,Bianco,"Pelle parziale, Grigio",Base,,96 mese,,,,
Altro,f4d5191e-ec38-4f84-ad8b-2123ef2e3784,Benzina,Manuale,Nuovo,Peugeot,2008,5,anteriore,1199,5,3,Rosso,6,Euro 6d-TEMP,"4,5 l/100 km (comb.)
5,3 l/100 km (urbano)
4 l/100 km (extraurbano)",ROSSO ELIXIR,"Stoffa, Nero",Metallizzato,1342,24 mese,0,,,
Altro,cd9b0d75-694f-4285-8968-755e0c368bbf,Benzina,Manuale,Nuovo,Volkswagen,T-Roc,5,anteriore,999,5,3,Blu/Azzurro,6,Euro 6d-TEMP,"5,2 l/100 km (comb.)
5,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1270,,,,,Sì
Altro,fb896519-b91f-4847-956a-26ce87d2fd79,Benzina,Manuale,Nuovo,Volkswagen,T-Cross,5,anteriore,999,5,3,Bianco,6,Euro 6d-TEMP,"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,4 l/100 km (extraurbano)",,"Stoffa, Nero",,1245,,0,,,
Altro,c0e4f825-80e6-4ac5-95e7-a3e347eda863,Benzina,Automatico,Nuovo,Porsche,Cayenne,5,4x4,2995,4,6,Grigio,8,Euro 6d-TEMP,"9,4 l/100 km (comb.)
11,7 l/100 km (urbano)
8 l/100 km (extraurbano)",,"Pelle totale, Nero",Metallizzato,2105,,0,,,
Altro,c1c1433c-6257-4717-b16b-dce8c19e1d63,Benzina,Manuale,Nuovo,Fiat,500X,5,,999,5,3,Grigio,6,Euro 6d-TEMP,"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",GRIGIO MATT,"Pelle parziale, Nero",,1320,,0,,,
Altro,0a8c8e4b-39dd-41b6-8329-4e2bf635c49b,Benzina,Manuale,Nuovo,Citroen,C3 Aircross,5,anteriore,1199,5,3,Grigio,6,Euro 6d-TEMP,"4,8 l/100 km (comb.)
5,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)",GRIGIO PLATINUM,"Stoffa, Nero",Metallizzato,1234,60 mese,0,,,
Altro,704beb55-e434-4978-8a13-7f8ad63dcc41,Benzina,Manuale,Nuovo,Audi,A3,,,2480,,,Grigio,,,,"Vernice personalizzata, a","Altro, Nero",,,,,,,
Altro,7a597f01-627d-41e7-9999-1587ee11f739,Benzina,Automatico,Nuovo,Volkswagen,T-Roc,5,4x4,1984,5,4,Bianco,7,Euro 6d-TEMP,"7,7 l/100 km (comb.)
9,5 l/100 km (urbano)
6,6 l/100 km (extraurbano)",WHITE SILVER METALLIZZATO,,Metallizzato,1575,,0,,,
Altro,8b7fe6fe-0439-40a0-919d-cc39d7148bd0,Benzina,Manuale,Nuovo,Mazda,CX-3,5,anteriore,1998,5,4,Rosso,6,Euro 6d-TEMP,"6,2 l/100 km (comb.)
7,5 l/100 km (urbano)
5,4 l/100 km (extraurbano)",,"Pelle parziale, Nero",Metallizzato,1230,,0,,,
Altro,8c540510-fbc1-4ed2-b043-c2b6e7c13d88,Benzina,Manuale,Nuovo,Lotus,Elise,2,posteriore,1798,2,4,Arancione,6,Euro 6d-TEMP,"7,5 l/100 km (comb.)
10,1 l/100 km (urbano)
6 l/100 km (extraurbano)",BURNT ORANGE,"Alcantara, Nero",Metallizzato,931,,0,,,
Altro,33f09ebf-c64b-4822-a0f2-ebb50692b437,Benzina,Manuale,Nuovo,Lotus,Elise,2,posteriore,1798,2,4,Bianco,6,Euro 6d-TEMP,"7,5 l/100 km (comb.)
10,1 l/100 km (urbano)
6 l/100 km (extraurbano)",Metallic White,"Alcantara, Nero",Metallizzato,931,,0,,,
Altro,7070bf3e-b983-45b9-a8e3-3ca7b68f7870,Benzina,Manuale,Nuovo,SEAT,Arona,5,anteriore,999,5,3,Bianco,5,Euro 6d-TEMP,"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,5 l/100 km (extraurbano)",BIANCO,"Stoffa, Nero",,1180,48 mese,0,,,
Altro,de195f41-72a7-4927-a392-80fac0227e46,Benzina,Manuale,Nuovo,Mitsubishi,Eclipse Cross,5,anteriore,1499,5,4,Nero,6,Euro 6d-TEMP,"6,7 l/100 km (comb.)
8,7 l/100 km (urbano)
5,4 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1500,60 mese,0,,,Sì
Altro,c7bc0c62-e445-4244-8d9f-86ddc5912c52,Benzina,Automatico,Nuovo,Mitsubishi,Outlander,5,4x4,1998,7,4,Marrone,6,Euro 6d-TEMP,"7,4 l/100 km (comb.)
8,7 l/100 km (urbano)
6,7 l/100 km (extraurbano)",,"Pelle scamosciata, Nero",Metallizzato,1540,,0,,,
Altro,c6ff78b4-76bb-4a0b-8694-13ac5e68b69a,Benzina,Manuale,Nuovo,Audi,RS5,,,2894,,,Grigio,,,,Grigio nardo,"Altro, Nero",,,,,,,
Altro,b98f4e38-e0e7-4e3c-948f-de0b6b469390,Benzina,Manuale,Nuovo,Nissan,Qashqai,5,anteriore,1332,5,4,Grigio,6,Euro 6d-TEMP,"5,7 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",DARK METAL GREY,"Stoffa, Nero",Metallizzato,1375,,0,,,
Altro,6bf5484d-a364-4dd8-b07e-c7156e007b39,Benzina,Manuale,Nuovo,Renault,Captur,5,anteriore,1000,,,Blu/Azzurro,,Euro 6,,,Nero,,,,,,2020,
Altro,92a82ca1-2cf4-423c-a0db-dffb0c1c301f,Benzina,Manuale,Nuovo,Mazda,CX-5,5,anteriore,2000,,,Bianco,,Euro 6,,,Nero,,,,,,2020,
Altro,cc029ea1-e8e3-4f6f-8d7a-67ee12df27d9,Benzina,Manuale,Nuovo,Nissan,Juke,5,anteriore,1000,,,Rosso,,Euro 6,,,Nero,,,,,,2020,
Altro,fc6f66f0-89f8-4dfa-a5be-106948a42294,Benzina,Manuale,Nuovo,Opel,Crossland X,5,anteriore,1199,5,3,Grigio,5,Euro 6d-TEMP,"4,6 l/100 km (comb.)
5,4 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Grigio Artense,"Stoffa, Grigio",Metallizzato,1174,,0,,,
Altro,fe117931-ad4e-417c-ba33-d7aedc6dda88,Benzina,Manuale,Nuovo,Jeep,Renegade,5,anteriore,999,5,3,Bianco,6,Euro 6d-TEMP,"5,4 l/100 km (comb.)
7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,Nero,,1320,,0,,,
Altro,4a56357d-0631-41b2-8fa4-0bbaec0688f9,Benzina,Manuale,Nuovo,Kia,Stonic,5,anteriore,998,5,3,Bianco,6,Euro 6d-TEMP,"5,2 l/100 km (comb.)
6,2 l/100 km (urbano)
4,6 l/100 km (extraurbano)",,"Stoffa, Nero",,1185,,0,,,
Altro,10a2e657-1323-4682-aa4d-c2bd8a45b1a8,Benzina,Manuale,Nuovo,Fiat,500L,5,anteriore,1368,5,4,Verde,6,Euro 6d-TEMP,"6,2 l/100 km (comb.)
8,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",VERDE TOSCANA METALLIZZATA,"Stoffa, Nero",Metallizzato,1395,,0,,,
Altro,f5c308f1-825e-4345-9bee-179e75962c30,Benzina,Manuale,Nuovo,Lotus,Elise,2,posteriore,1798,2,4,Rosso,6,Euro 6d-TEMP,"7,5 l/100 km (comb.)
10,3 l/100 km (urbano)
5,9 l/100 km (extraurbano)",Solid Red,"Pelle parziale, Nero",,989,,0,,,
Altro,119c4957-9fd0-4248-b25a-a9a3fb37cbe3,Benzina,Manuale,Nuovo,Lotus,Elise,2,posteriore,1798,2,4,Grigio,6,Euro 6d-TEMP,"7,5 l/100 km (comb.)
10,3 l/100 km (urbano)
5,9 l/100 km (extraurbano)",Metallic Grey,"Pelle parziale, Nero",Metallizzato,989,,0,,,
Altro,d7abe4ed-49d1-4700-a8f9-d076e3344130,Benzina,Automatico,Nuovo,Mazda,CX-5,5,4x4,1998,5,4,Blu/Azzurro,6,Euro 6d-TEMP,"6,5 l/100 km (comb.)
8 l/100 km (urbano)
5,6 l/100 km (extraurbano)",,"Pelle totale, Nero",Metallizzato,1587,,0,,,
Altro,3f36decc-c0e1-406b-b69f-f7a3ef4ba286,Benzina,Automatico,Nuovo,MINI,John Cooper Works,3,anteriore,1998,2,4,Grigio,8,Euro 6d-TEMP,"9 l/100 km (comb.)
7 l/100 km (urbano)
6 l/100 km (extraurbano)",RACING GREY METALIZZATO,"Pelle totale, Nero",Metallizzato,1330,,0,Sì,,Sì
Altro,6062426b-4dff-4301-b3d3-d8033534a3de,Benzina,Automatico,Nuovo,Volvo,XC40,,posteriore,,,,Grigio,,,,Thunder grey,"Stoffa, Nero",Metallizzato,,,,,,
Altro,48bd92b4-ef42-46a6-b2ff-3babce6ab7af,Benzina,Manuale,Nuovo,Giotti Victoria,Gladiator,2,,1493,2,4,Bianco,5,Euro 6,"8,1 l/100 km (comb.)
10,9 l/100 km (urbano)
6,4 l/100 km (extraurbano)",,Stoffa,,1355,,0,,,
Altro,539e8354-affe-4f78-873c-f32afee8dbab,Benzina,Automatico,Nuovo,Bentley,Bentayga,5,4x4,3996,5,8,Nero,8,Euro 6,"11,4 l/100 km (comb.)
15,6 l/100 km (urbano)
9 l/100 km (extraurbano)",Beluga (Since 1940),"Pelle totale, Nero",,2395,,0,,,
Altro,636be889-2a79-4878-a001-286d85c5898f,Benzina,Manuale,Nuovo,Kia,XCeed,5,anteriore,998,5,3,Argento,6,Euro 6d-TEMP,"5,4 l/100 km (comb.)
6,5 l/100 km (urbano)
4,8 l/100 km (extraurbano)",LUNAR SILVER,"Pelle parziale, Nero",Metallizzato,1257,84 mese,0,Sì,,Sì
Altro,50423257-3898-4307-8018-1ad0bf373da3,Benzina,Manuale,Nuovo,Fiat,500X,5,,999,5,3,Grigio,6,Euro 6d-TEMP,"5,8 l/100 km (comb.)
7 l/100 km (urbano)
5 l/100 km (extraurbano)",,"Pelle parziale, Nero",,1320,,0,,,
Altro,a2a5e706-aad5-414c-a67c-ff610c67c83e,Benzina,Manuale,Nuovo,Hyundai,Kona,5,anteriore,998,5,3,Bianco,6,Euro 6d-TEMP,"5,5 l/100 km (comb.)
6,5 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,,,1298,60 mese,0,,,
